id,date_observation,longueur,largeur
1052,2024-07-25,321,163
1052,2024-08-01,343,131
1052,2024-08-02,197,150
1052,2024-08-06,340,247
1052,2024-08-08,217,130
1052,2024-08-09,146,69
1052,2024-08-10,264,97
1052,2024-08-12,235,239
1052,2024-08-13,350,147
1052,2024-09-01,207,146
1052,2024-09-06,209,135
1052,2024-09-08,252,142
1052,2024-09-12,154,132
1052,2024-09-13,265,155
1052,2024-09-17,190,151
1052,2024-09-19,266,89
1052,2024-09-20,282,140
1052,2024-09-21,126,123
1052,2024-09-25,192,159
1053,2024-05-14,119,59
1053,2024-05-15,90,43
1053,2024-05-17,192,31
1053,2024-05-20,155,39
1053,2024-05-21,129,62
1053,2024-05-25,185,140
1053,2024-05-27,83,109
1053,2024-05-29,120,51
1053,2024-06-07,197,230
1053,2024-06-08,111,92
1053,2024-06-12,147,65
1053,2024-06-16,230,218
1055,2024-05-16,63,128
1055,2024-05-22,143,143
1055,2024-05-24,165,114
1055,2024-05-25,43,65
1055,2024-05-28,154,83
1055,2024-06-01,106,53
1055,2024-06-03,296,235
1055,2024-06-04,315,213
1055,2024-06-05,282,151
1055,2024-06-06,175,151
1055,2024-06-10,165,111
1055,2024-06-16,220,75
1055,2024-06-17,199,64
1055,2024-06-20,102,80
1055,2024-06-21,215,173
1055,2024-06-24,350,60
1055,2024-06-29,265,58
1055,2024-06-30,134,250
1055,2024-07-03,197,66
1055,2024-07-04,284,234
1055,2024-07-05,124,133
1055,2024-07-08,317,144
1055,2024-07-10,128,94
1055,2024-07-12,321,217
1055,2024-07-17,229,204
1055,2024-07-29,153,137
1055,2024-08-04,138,72
1055,2024-08-05,258,50
1058,2024-05-11,156,53
1058,2024-05-13,149,139
1058,2024-05-15,104,39
1058,2024-05-19,52,125
1058,2024-05-21,157,132
1058,2024-05-22,143,48
1058,2024-06-04,107,221
1058,2024-06-08,305,191
1058,2024-06-12,97,209
1058,2024-06-19,173,134
1058,2024-06-21,253,248
1060,2024-05-10,58,39
1060,2024-05-11,92,79
1060,2024-05-12,115,20
1060,2024-05-13,89,90
1060,2024-05-15,64,30
1060,2024-05-17,61,124
1060,2024-05-24,121,132
1060,2024-05-28,126,82
1060,2024-05-29,73,106
1060,2024-06-04,284,229
1060,2024-06-16,305,78
1060,2024-06-21,135,228
1060,2024-06-23,155,123
1061,2024-05-11,125,100
1061,2024-05-13,99,54
1061,2024-05-14,67,130
1061,2024-05-15,158,119
1061,2024-05-19,158,53
1061,2024-05-24,51,95
1061,2024-05-25,176,110
1061,2024-05-26,103,90
1061,2024-05-27,148,109
1061,2024-05-28,181,129
1061,2024-05-29,69,21
1061,2024-06-09,257,137
1061,2024-06-21,192,145
1061,2024-06-22,277,237
1061,2024-06-24,143,234
1061,2024-06-25,241,159
1061,2024-06-27,315,68
1061,2024-06-28,319,54
1061,2024-06-29,334,68
1061,2024-07-04,114,111
1061,2024-07-06,217,179
1064,2024-05-17,80,51
1064,2024-05-20,188,117
1064,2024-05-22,42,132
1064,2024-05-23,181,106
1064,2024-05-24,175,89
1064,2024-05-25,134,142
1064,2024-05-26,149,89
1064,2024-05-29,146,146
1064,2024-05-30,85,72
1064,2024-05-31,139,51
1064,2024-06-01,226,144
1064,2024-06-02,80,189
1064,2024-06-05,216,184
1064,2024-06-06,258,168
1064,2024-06-07,300,169
1064,2024-06-11,147,192
1064,2024-06-18,209,209
1064,2024-06-23,289,126
1064,2024-06-24,229,170
1064,2024-06-28,219,241
1064,2024-07-10,128,75
1064,2024-07-12,93,209
1064,2024-07-17,138,92
1065,2024-05-21,69,143
1065,2024-05-26,44,63
1065,2024-06-01,192,149
1065,2024-06-07,327,213
1065,2024-06-10,250,85
1065,2024-06-11,164,150
1065,2024-06-14,280,70
1065,2024-06-20,127,142
1065,2024-06-26,332,232
1065,2024-07-06,332,199
1065,2024-07-07,95,50
1065,2024-07-11,117,65
1065,2024-07-16,287,125
1065,2024-07-17,197,186
1065,2024-07-20,256,146
1065,2024-07-23,299,213
1065,2024-07-24,248,247
1065,2024-08-04,194,219
1065,2024-08-06,170,216
1065,2024-08-16,285,131
1065,2024-08-18,300,87
1065,2024-08-19,193,75
1065,2024-08-20,231,178
1065,2024-08-21,221,90
1066,2024-05-12,180,35
1066,2024-05-13,61,48
1066,2024-05-20,90,138
1066,2024-05-23,190,87
1066,2024-05-25,105,84
1066,2024-05-28,130,146
1066,2024-05-31,182,96
1066,2024-06-11,285,246
1066,2024-06-17,291,119
1066,2024-06-19,275,75
1066,2024-06-21,221,86
1066,2024-06-23,299,198
1066,2024-06-24,82,61
1066,2024-06-25,175,103
1066,2024-06-29,314,51
1066,2024-06-30,158,179
1066,2024-07-06,209,105
1066,2024-07-08,211,66
1066,2024-07-12,210,229
1066,2024-07-17,157,173
1066,2024-07-20,237,205
1066,2024-07-25,127,129
1067,2024-05-15,111,83
1067,2024-05-16,182,90
1067,2024-05-19,141,114
1067,2024-05-22,43,82
1067,2024-05-25,164,139
1067,2024-05-26,59,24
1067,2024-05-28,137,51
1067,2024-05-30,120,90
1067,2024-06-12,216,68
1067,2024-06-13,278,232
1067,2024-06-25,291,76
1067,2024-07-04,182,101
1070,2024-05-13,58,64
1070,2024-05-17,128,68
1070,2024-05-18,200,86
1070,2024-05-27,198,47
1070,2024-05-28,74,127
1070,2024-06-01,237,58
1070,2024-06-03,296,54
1070,2024-06-07,309,112
1070,2024-06-14,193,178
1070,2024-06-17,216,91
1070,2024-06-19,177,228
1070,2024-06-22,92,75
1070,2024-06-27,256,165
1070,2024-07-02,323,96
1070,2024-07-06,268,90
1070,2024-07-07,93,101
1070,2024-07-10,335,75
1070,2024-07-11,337,120
1070,2024-07-14,334,245
1070,2024-07-23,340,69
1070,2024-07-26,91,158
1070,2024-07-28,289,245
1070,2024-08-06,190,202
1070,2024-08-17,145,219
1070,2024-08-19,249,227
1070,2024-08-20,227,242
1070,2024-08-21,179,126
1070,2024-08-23,255,188
1070,2024-08-30,118,60
1070,2024-08-31,133,143
1071,2024-05-15,135,140
1071,2024-05-16,158,132
1071,2024-05-23,47,42
1071,2024-05-27,154,137
1071,2024-05-28,99,41
1071,2024-05-30,76,138
1071,2024-06-03,130,53
1071,2024-06-04,269,195
1071,2024-06-09,240,102
1071,2024-06-15,243,69
1071,2024-06-18,328,116
1071,2024-06-19,342,69
1071,2024-06-21,307,190
1071,2024-06-22,219,142
1071,2024-06-24,121,109
1071,2024-06-26,302,208
1071,2024-06-27,338,181
1071,2024-06-29,162,197
1071,2024-07-03,220,144
1071,2024-07-06,283,126
1071,2024-07-10,199,102
1071,2024-07-18,197,165
1071,2024-07-22,129,203
1071,2024-07-24,156,66
1071,2024-07-30,134,170
1071,2024-08-07,312,143
1072,2024-05-17,96,76
1072,2024-05-19,158,75
1072,2024-05-20,127,96
1072,2024-05-21,149,56
1072,2024-05-22,118,54
1072,2024-05-23,56,48
1072,2024-05-25,130,100
1072,2024-05-26,153,105
1072,2024-05-31,55,41
1072,2024-06-07,326,165
1072,2024-06-10,134,141
1072,2024-06-15,306,124
1072,2024-06-17,107,172
1072,2024-06-18,178,107
1072,2024-06-19,144,148
1072,2024-06-24,86,163
1072,2024-07-02,277,115
1072,2024-07-09,130,66
1072,2024-07-12,177,175
1072,2024-07-14,89,74
1072,2024-07-19,142,135
1072,2024-07-21,308,190
1072,2024-07-26,154,50
1072,2024-07-28,121,59
1072,2024-07-29,180,69
1072,2024-07-30,130,79
1072,2024-08-02,328,196
1072,2024-08-06,228,199
1072,2024-08-07,239,112
1072,2024-08-10,137,165
1072,2024-08-11,229,99
1072,2024-08-21,284,91
1072,2024-08-26,312,234
1072,2024-09-01,111,181
1072,2024-09-03,108,190
1072,2024-09-04,245,79
1072,2024-09-07,296,175
1072,2024-09-08,227,180
1072,2024-09-09,110,114
1072,2024-09-13,230,192
1072,2024-09-16,265,155
1072,2024-09-17,163,127
1072,2024-09-18,100,167
1072,2024-09-20,250,172
1072,2024-09-22,273,133
1072,2024-09-24,272,103
1072,2024-09-26,288,106
1073,2024-05-13,75,94
1073,2024-05-14,174,21
1073,2024-05-17,52,132
1073,2024-05-20,189,111
1073,2024-05-21,190,123
1073,2024-05-22,150,38
1073,2024-05-24,167,135
1073,2024-05-26,121,102
1073,2024-06-01,287,118
1073,2024-06-03,276,126
1073,2024-06-04,188,163
1073,2024-06-13,164,182
1073,2024-06-19,154,141
1073,2024-06-21,263,73
1073,2024-07-04,166,164
1073,2024-07-05,328,180
1073,2024-07-17,209,198
1073,2024-07-20,275,94
1073,2024-07-26,297,80
1073,2024-07-30,280,193
1073,2024-07-31,253,190
1073,2024-08-07,87,177
1073,2024-08-10,136,50
1073,2024-08-14,288,68
1073,2024-08-21,334,119
1073,2024-08-26,89,87
1073,2024-08-27,256,242
1073,2024-08-31,273,176
1073,2024-09-02,107,79
1074,2024-05-10,132,38
1074,2024-05-11,41,22
1074,2024-05-17,97,86
1074,2024-05-19,54,33
1074,2024-05-24,178,84
1074,2024-05-25,120,53
1074,2024-05-27,64,140
1074,2024-05-31,144,112
1074,2024-06-02,203,159
1074,2024-06-06,97,160
1074,2024-06-09,218,188
1074,2024-06-10,270,115
1074,2024-06-11,232,137
1074,2024-06-17,128,69
1074,2024-06-18,135,67
1074,2024-06-20,114,153
1074,2024-06-21,237,220
1074,2024-06-29,193,73
1074,2024-06-30,91,62
1075,2024-05-15,156,82
1075,2024-05-16,158,46
1075,2024-05-17,121,20
1075,2024-05-19,118,84
1075,2024-05-26,52,143
1075,2024-05-27,182,25
1075,2024-05-28,53,150
1075,2024-05-29,188,148
1075,2024-05-30,157,108
1075,2024-06-04,100,169
1075,2024-06-08,299,114
1075,2024-06-13,247,70
1075,2024-06-15,143,147
1075,2024-06-17,84,221
1075,2024-06-18,131,224
1077,2024-05-18,172,102
1077,2024-05-20,67,73
1077,2024-05-21,114,140
1077,2024-05-27,86,64
1077,2024-05-30,195,69
1077,2024-05-31,169,51
1077,2024-06-04,334,145
1077,2024-06-13,93,99
1077,2024-06-22,290,78
1077,2024-06-25,289,81
1077,2024-06-30,92,171
1077,2024-07-05,221,79
1077,2024-07-08,83,191
1077,2024-07-09,278,132
1077,2024-07-16,319,161
1077,2024-07-18,293,156
1077,2024-07-21,152,79
1077,2024-07-29,270,247
1077,2024-08-02,124,194
1077,2024-08-03,207,130
1077,2024-08-06,308,166
1077,2024-08-08,343,75
1077,2024-08-16,267,146
1077,2024-08-18,117,184
1077,2024-08-20,193,187
1077,2024-08-31,187,130
1077,2024-09-03,148,158
1077,2024-09-04,276,122
1077,2024-09-09,153,66
1077,2024-09-10,264,119
1077,2024-09-11,237,162
1078,2024-05-16,57,90
1078,2024-05-21,70,106
1078,2024-05-22,46,64
1078,2024-05-23,169,66
1078,2024-05-25,51,76
1078,2024-05-28,44,59
1078,2024-05-29,172,39
1078,2024-05-31,162,92
1078,2024-06-02,234,242
1078,2024-06-04,326,233
1078,2024-06-05,168,65
1078,2024-06-14,156,129
1078,2024-06-15,159,76
1078,2024-06-17,182,235
1078,2024-06-21,254,157
1078,2024-06-23,95,91
1078,2024-06-25,232,234
1078,2024-06-26,259,88
1078,2024-07-06,304,207
1078,2024-07-13,270,166
1079,2024-05-14,114,73
1079,2024-05-15,164,49
1079,2024-05-16,41,135
1079,2024-05-22,178,39
1079,2024-05-26,194,90
1079,2024-05-28,49,126
1079,2024-06-08,213,184
1079,2024-06-14,221,192
1079,2024-06-15,95,99
1079,2024-06-17,89,55
1079,2024-06-21,94,132
1079,2024-06-22,150,193
1079,2024-06-23,349,148
1079,2024-06-30,91,197
1080,2024-05-19,155,47
1080,2024-05-20,62,136
1080,2024-05-22,75,25
1080,2024-05-23,93,45
1080,2024-05-24,56,91
1080,2024-05-25,120,25
1080,2024-05-27,171,120
1080,2024-06-01,280,50
1080,2024-06-06,136,208
1080,2024-06-07,248,127
1080,2024-06-08,111,72
1080,2024-06-10,159,100
1080,2024-06-11,300,113
1080,2024-06-14,219,248
1080,2024-06-17,103,103
1080,2024-06-23,304,162
1080,2024-07-02,333,75
1080,2024-07-03,306,167
1080,2024-07-05,247,141
1080,2024-07-07,222,191
1080,2024-07-08,272,156
1080,2024-07-10,254,78
1080,2024-07-13,285,121
1080,2024-07-18,292,177
1080,2024-07-24,83,249
1080,2024-07-25,197,188
1080,2024-07-26,324,185
1080,2024-07-31,235,57
1080,2024-08-05,228,104
1080,2024-08-08,241,61
1080,2024-08-09,111,130
1080,2024-08-15,120,241
1080,2024-08-18,248,194
1080,2024-08-22,301,232
1080,2024-08-31,143,227
1080,2024-09-11,176,174
1080,2024-09-12,167,181
1080,2024-09-16,124,83
1080,2024-09-17,165,131
1080,2024-09-19,211,149
1080,2024-09-20,277,116
1080,2024-09-30,264,137
1081,2024-05-10,152,57
1081,2024-05-12,138,48
1081,2024-05-13,117,26
1081,2024-05-17,58,75
1081,2024-05-19,105,49
1081,2024-05-20,114,130
1081,2024-05-25,180,78
1081,2024-05-30,127,92
1081,2024-06-01,249,147
1081,2024-06-04,185,181
1081,2024-06-06,259,195
1081,2024-06-07,311,188
1081,2024-06-10,179,248
1081,2024-06-13,106,123
1081,2024-06-20,224,225
1081,2024-07-02,240,74
1081,2024-07-03,81,195
1081,2024-07-09,136,156
1081,2024-07-12,242,55
1081,2024-07-18,161,236
1082,2024-05-12,182,86
1082,2024-05-15,137,94
1082,2024-05-16,180,97
1082,2024-05-19,182,99
1082,2024-05-23,176,80
1082,2024-05-24,175,50
1082,2024-05-27,48,77
1082,2024-05-29,171,42
1082,2024-05-31,160,94
1082,2024-06-01,161,164
1082,2024-06-04,87,102
1082,2024-06-09,331,203
1082,2024-06-12,188,222
1082,2024-06-14,260,228
1082,2024-06-21,231,239
1082,2024-06-22,247,180
1082,2024-06-25,183,93
1082,2024-07-02,272,171
1082,2024-07-03,336,66
1082,2024-07-06,281,150
1082,2024-07-07,349,181
1082,2024-07-09,272,219
1082,2024-07-24,123,78
1082,2024-07-26,254,108
1082,2024-07-27,238,125
1082,2024-08-03,338,240
1082,2024-08-23,323,51
1082,2024-08-28,234,96
1082,2024-09-01,113,162
1082,2024-09-07,260,111
1082,2024-09-10,268,164
1082,2024-09-11,120,156
1082,2024-09-13,283,100
1082,2024-09-14,184,166
1082,2024-09-19,117,133
1082,2024-09-24,188,161
1084,2024-05-12,61,53
1084,2024-05-15,132,32
1084,2024-05-16,78,73
1084,2024-05-19,172,41
1084,2024-05-24,111,145
1084,2024-05-27,168,92
1084,2024-05-30,60,44
1084,2024-06-09,194,102
1084,2024-06-22,279,128
1084,2024-06-23,192,74
1084,2024-06-28,80,214
1084,2024-07-03,275,203
1084,2024-07-05,269,233
1084,2024-07-11,328,100
1084,2024-07-17,318,124
1084,2024-07-18,243,145
1084,2024-07-20,285,134
1084,2024-07-21,93,217
1084,2024-07-22,325,76
1084,2024-07-24,291,212
1084,2024-07-25,266,71
1084,2024-07-31,334,126
1084,2024-08-07,96,58
1085,2024-05-16,80,105
1085,2024-05-18,105,39
1085,2024-05-21,172,110
1085,2024-05-26,138,27
1085,2024-05-28,78,80
1085,2024-05-31,117,88
1085,2024-06-10,89,213
1085,2024-06-11,103,170
1085,2024-06-14,230,174
1085,2024-06-15,142,78
1085,2024-07-01,192,154
1085,2024-07-03,261,213
1085,2024-07-08,348,91
1085,2024-07-10,269,149
1085,2024-07-11,268,77
1085,2024-07-13,145,221
1085,2024-07-16,166,106
1086,2024-05-24,114,144
1086,2024-05-25,102,135
1086,2024-05-31,173,54
1086,2024-06-11,242,113
1087,2024-05-17,47,144
1087,2024-05-22,140,119
1087,2024-05-24,174,60
1087,2024-05-27,50,71
1087,2024-05-28,125,132
1087,2024-05-29,151,38
1087,2024-05-31,127,71
1087,2024-06-01,265,86
1087,2024-06-02,148,174
1087,2024-06-04,230,112
1087,2024-06-11,238,97
1087,2024-06-13,298,151
1087,2024-06-17,265,62
1088,2024-05-15,140,39
1088,2024-05-17,108,81
1088,2024-05-25,197,73
1088,2024-05-26,144,105
1088,2024-05-28,61,81
1088,2024-05-30,78,94
1088,2024-06-04,132,200
1088,2024-06-05,236,115
1088,2024-06-21,343,159
1088,2024-06-28,215,65
1088,2024-07-01,264,64
1088,2024-07-06,330,203
1088,2024-07-09,159,227
1088,2024-07-12,99,158
1088,2024-07-16,199,119
1088,2024-07-25,210,58
1088,2024-08-05,275,209
1088,2024-08-09,328,122
1088,2024-08-14,235,229
1088,2024-08-16,347,175
1088,2024-08-17,128,156
1088,2024-08-19,219,195
1088,2024-08-28,185,69
1088,2024-09-02,162,93
1088,2024-09-03,179,117
1088,2024-09-06,178,100
1088,2024-09-10,177,126
1089,2024-05-15,127,93
1089,2024-05-17,186,127
1089,2024-05-21,117,82
1089,2024-05-23,172,52
1089,2024-05-25,56,144
1089,2024-05-28,101,93
1089,2024-05-31,170,65
1089,2024-06-11,228,200
1089,2024-06-14,262,214
1089,2024-06-23,157,142
1089,2024-06-24,108,94
1089,2024-06-25,174,160
1089,2024-07-04,149,112
1089,2024-07-06,135,213
1089,2024-07-08,173,58
1089,2024-07-17,333,53
1089,2024-07-18,131,226
1089,2024-07-22,132,134
1089,2024-07-25,303,78
1089,2024-08-04,211,244
1089,2024-08-19,223,202
1089,2024-08-23,343,58
1089,2024-08-25,228,79
1089,2024-09-06,268,168
1090,2024-05-17,105,109
1090,2024-05-19,67,28
1090,2024-05-20,146,21
1090,2024-05-22,122,125
1090,2024-05-25,168,127
1090,2024-05-26,176,60
1090,2024-06-02,321,184
1090,2024-06-08,273,164
1090,2024-06-13,108,66
1090,2024-06-16,289,123
1090,2024-06-26,163,171
1090,2024-06-28,91,244
1090,2024-06-29,248,205
1090,2024-07-01,145,159
1090,2024-07-03,340,51
1090,2024-07-10,253,203
1090,2024-07-13,271,246
1090,2024-07-17,173,183
1090,2024-07-29,283,76
1090,2024-07-30,326,236
1090,2024-08-01,158,131
1090,2024-08-02,303,90
1090,2024-08-08,260,145
1090,2024-08-15,111,180
1090,2024-08-16,115,77
1090,2024-08-17,214,107
1090,2024-08-18,90,120
1090,2024-08-19,271,248
1090,2024-08-20,325,161
1090,2024-08-23,212,231
1090,2024-08-24,325,69
1090,2024-08-26,100,175
1090,2024-09-01,108,200
1090,2024-09-05,281,113
1090,2024-09-09,152,160
1090,2024-09-11,235,141
1090,2024-09-15,150,161
1090,2024-09-18,198,124
1091,2024-05-19,116,92
1091,2024-05-22,178,118
1091,2024-05-23,106,75
1091,2024-06-01,178,93
1091,2024-06-06,180,107
1091,2024-06-11,331,136
1091,2024-06-12,95,129
1091,2024-06-16,255,146
1091,2024-06-17,317,91
1091,2024-06-22,181,57
1091,2024-06-25,133,71
1091,2024-07-10,172,72
1091,2024-07-11,164,134
1091,2024-07-18,318,207
1091,2024-07-21,197,206
1091,2024-07-26,281,221
1091,2024-08-07,281,179
1091,2024-08-20,298,70
1091,2024-08-22,310,169
1091,2024-08-23,307,148
1091,2024-08-29,109,176
1091,2024-08-30,219,205
1092,2024-05-16,193,113
1092,2024-05-21,194,128
1092,2024-05-25,59,85
1092,2024-05-29,143,93
1092,2024-05-30,59,134
1092,2024-06-07,219,69
1092,2024-06-09,130,123
1092,2024-06-12,145,228
1092,2024-06-16,146,159
1092,2024-06-17,342,223
1092,2024-06-18,219,248
1092,2024-06-24,168,53
1092,2024-06-28,194,114
1092,2024-07-07,133,84
1092,2024-07-13,125,71
1092,2024-07-15,126,136
1092,2024-07-25,225,81
1092,2024-07-26,192,127
1092,2024-07-31,241,57
1092,2024-08-03,229,74
1092,2024-08-16,200,118
1092,2024-08-25,211,198
1092,2024-08-30,93,247
1092,2024-09-01,257,182
1092,2024-09-02,141,93
1092,2024-09-04,168,119
1092,2024-09-10,291,188
1092,2024-09-15,286,192
1092,2024-09-18,162,173
1092,2024-09-21,279,79
1092,2024-09-23,134,138
1092,2024-09-24,232,175
1092,2024-09-25,192,121
1093,2024-05-11,168,147
1093,2024-05-12,59,41
1093,2024-05-13,145,100
1093,2024-05-14,145,103
1093,2024-05-17,168,79
1093,2024-05-20,61,127
1093,2024-05-21,167,119
1093,2024-05-22,170,92
1093,2024-05-23,190,60
1093,2024-05-25,122,131
1093,2024-05-29,159,67
1093,2024-05-30,130,117
1093,2024-06-08,336,88
1093,2024-06-09,193,151
1093,2024-06-20,159,139
1093,2024-06-23,347,122
1093,2024-06-26,105,182
1093,2024-07-03,168,80
1093,2024-07-05,84,168
1093,2024-07-09,236,193
1093,2024-07-26,112,121
1093,2024-08-02,323,145
1093,2024-08-08,151,162
1093,2024-08-10,258,228
1093,2024-08-12,329,199
1093,2024-08-15,92,244
1093,2024-08-16,288,71
1093,2024-08-17,136,154
1093,2024-08-18,190,150
1093,2024-08-21,234,55
1093,2024-08-28,265,238
1094,2024-05-15,103,112
1094,2024-05-23,106,108
1094,2024-06-02,334,180
1094,2024-06-07,240,240
1094,2024-06-13,251,87
1094,2024-06-16,345,90
1094,2024-06-21,206,198
1094,2024-06-24,317,66
1094,2024-06-27,184,186
1094,2024-06-28,146,239
1094,2024-06-29,90,135
1094,2024-07-01,302,64
1095,2024-05-20,126,83
1095,2024-05-23,187,31
1095,2024-05-25,103,112
1095,2024-05-27,114,110
1095,2024-05-31,138,103
1095,2024-06-02,97,173
1095,2024-06-04,186,136
1095,2024-06-06,227,202
1095,2024-06-13,107,228
1095,2024-06-15,123,61
1095,2024-06-22,258,229
1095,2024-07-01,86,246
1095,2024-07-03,170,193
1095,2024-07-04,191,104
1096,2024-05-13,75,33
1096,2024-05-15,121,62
1096,2024-05-20,146,101
1096,2024-05-23,195,108
1096,2024-05-25,69,71
1096,2024-05-26,115,123
1096,2024-05-30,84,118
1096,2024-06-05,193,157
1096,2024-06-07,304,216
1096,2024-06-11,270,216
1096,2024-06-13,329,238
1096,2024-06-26,298,183
1096,2024-07-01,228,214
1096,2024-07-11,115,118
1096,2024-07-15,268,103
1096,2024-07-17,253,64
1096,2024-07-19,295,179
1096,2024-07-21,124,123
1096,2024-08-01,236,119
1096,2024-08-05,314,93
1096,2024-08-10,318,86
1096,2024-08-15,291,96
1096,2024-08-21,183,248
1096,2024-08-24,112,247
1096,2024-08-28,340,155
1096,2024-08-30,98,228
1096,2024-08-31,238,171
1096,2024-09-03,104,77
1096,2024-09-05,141,78
1097,2024-05-12,162,114
1097,2024-05-14,87,33
1097,2024-05-18,55,81
1097,2024-05-19,48,35
1097,2024-05-20,149,109
1097,2024-05-21,97,40
1097,2024-05-22,89,91
1097,2024-05-23,119,105
1097,2024-05-27,161,103
1097,2024-06-01,227,244
1097,2024-06-03,259,61
1097,2024-06-11,97,65
1097,2024-06-21,165,209
1097,2024-06-22,218,130
1097,2024-06-23,135,136
1097,2024-07-03,323,61
1097,2024-07-08,145,213
1097,2024-07-15,129,65
1097,2024-07-16,185,205
1098,2024-05-10,121,90
1098,2024-05-15,186,55
1098,2024-05-16,154,21
1098,2024-05-22,117,42
1098,2024-05-24,86,96
1098,2024-05-31,181,63
1098,2024-06-01,328,164
1098,2024-06-07,156,200
1098,2024-06-12,103,57
1098,2024-06-14,292,243
1098,2024-06-20,189,204
1098,2024-06-28,112,248
1098,2024-06-29,176,135
1098,2024-07-08,204,82
1098,2024-07-09,251,89
1098,2024-07-11,326,228
1098,2024-07-13,175,133
1098,2024-07-14,81,230
1098,2024-07-15,229,234
1098,2024-07-18,152,130
1098,2024-07-23,199,152
1098,2024-07-24,280,110
1098,2024-07-25,200,118
1098,2024-08-04,137,213
1098,2024-08-05,270,123
1098,2024-08-06,332,180
1098,2024-08-18,302,205
1098,2024-08-22,220,237
1098,2024-08-25,150,142
1098,2024-08-28,98,208
1098,2024-08-29,299,237
1099,2024-05-16,122,130
1099,2024-05-19,147,30
1099,2024-05-21,163,122
1099,2024-05-22,113,150
1099,2024-05-27,48,118
1099,2024-05-30,92,41
1099,2024-05-31,76,80
1099,2024-06-08,285,147
1099,2024-06-17,170,81
1099,2024-06-19,203,174
1099,2024-06-25,213,119
1099,2024-06-29,127,166
1099,2024-07-02,132,79
1099,2024-07-03,178,175
1099,2024-07-04,279,234
1099,2024-07-11,282,137
1099,2024-07-12,93,171
1099,2024-07-19,106,62
1099,2024-07-22,215,127
1099,2024-07-25,210,210
1099,2024-07-26,252,164
1099,2024-08-08,328,163
1099,2024-08-11,125,156
1099,2024-08-18,93,234
1099,2024-08-19,225,194
1099,2024-08-20,142,180
1099,2024-08-30,260,101
1099,2024-09-01,258,100
1099,2024-09-02,296,117
1099,2024-09-06,140,150
1099,2024-09-07,217,112
1099,2024-09-08,290,139
1099,2024-09-10,226,162
1099,2024-09-11,207,71
1100,2024-05-17,163,107
1100,2024-05-18,181,29
1100,2024-05-19,117,107
1100,2024-05-20,82,116
1100,2024-05-23,141,44
1100,2024-06-07,194,151
1100,2024-06-14,221,65
1100,2024-06-17,218,220
1100,2024-06-19,85,90
1100,2024-06-20,119,79
1100,2024-06-21,348,143
1100,2024-06-25,103,115
1100,2024-06-26,164,193
1100,2024-06-29,278,146
1100,2024-07-05,312,101
1100,2024-07-13,288,157
1100,2024-07-15,228,115
1100,2024-07-16,310,222
1100,2024-07-19,343,112
1100,2024-07-20,260,89
1100,2024-07-24,339,188
1100,2024-07-27,100,248
1100,2024-07-31,127,97
1100,2024-08-01,84,57
1100,2024-08-03,125,62
1100,2024-08-09,151,104
1100,2024-08-10,338,248
1100,2024-08-17,240,155
1100,2024-08-18,203,126
1100,2024-08-23,188,135
1101,2024-05-18,138,60
