id,id_plant,date_eco,note
2258,MCC5736,2025-09-22,Insectes observés
2259,MCC9639,2025-06-02,Croissance rapide
2260,MCB0295,2025-08-02,Feuilles abîmées
2261,MCB0295,2025-07-18,Insectes observés
2262,MCB0295,2025-10-11,Insectes observés
2263,MCB0295,2025-10-28,Croissance rapide
2264,MCB8916,2025-07-08,Croissance rapide
2265,MCB8916,2025-10-24,Plante en bonne santé
2266,MCB8916,2025-08-12,Feuilles abîmées
2267,MCB3398,2025-10-28,Croissance rapide
2268,MCB3398,2025-07-19,Signes de stress hydrique
2269,MCB3398,2025-10-15,Feuilles abîmées
2270,MCB3398,2025-11-09,Plante en bonne santé
2271,MCC8886,2025-06-19,Insectes observés
2272,MCC8886,2025-11-24,Insectes observés
2273,MCC8886,2025-11-06,Plante en bonne santé
2274,MCC8886,2025-09-25,Plante en bonne santé
2275,MCB1689,2025-09-04,Feuilles abîmées
2276,MCC7915,2025-12-18,Plante en bonne santé
2277,MCB5093,2025-10-06,Feuilles abîmées
2278,MCB5093,2025-07-21,Plante en bonne santé
2279,MCC1796,2025-06-20,Feuilles abîmées
2280,MCC1796,2025-07-02,Croissance rapide
2281,MCC1796,2025-09-01,Plante en bonne santé
2282,MCC0878,2025-11-10,Feuilles abîmées
2283,MCC0878,2025-11-04,Signes de stress hydrique
2284,MCC0878,2025-07-22,Insectes observés
2285,MCB1064,2025-09-07,Insectes observés
2286,MCB1064,2025-12-10,Croissance rapide
2287,MCA6551,2025-11-29,Feuilles abîmées
2288,MCA6551,2025-08-31,Signes de stress hydrique
2289,MCA6551,2025-07-02,Feuilles abîmées
2290,MCA6551,2025-11-01,Plante en bonne santé
2291,MCC3287,2025-12-14,Plante en bonne santé
2292,MCC3287,2025-12-04,Insectes observés
2293,MCC4210,2025-09-05,Feuilles abîmées
2294,MCC4210,2025-06-13,Croissance rapide
2295,MCC4210,2025-06-25,Feuilles abîmées
2296,MCC4210,2025-08-13,Signes de stress hydrique
2297,MCC4210,2025-11-17,Croissance rapide
2298,MCB1809,2025-09-28,Insectes observés
2299,MCB1809,2025-09-17,Signes de stress hydrique
2300,MCB1809,2025-08-25,Feuilles abîmées
2301,MCB1809,2025-10-31,Croissance rapide
2302,MCB8117,2025-06-12,Signes de stress hydrique
2303,MCB8117,2025-12-29,Croissance rapide
2304,MCA3325,2025-09-16,Croissance rapide
2305,MCB5248,2025-10-24,Croissance rapide
2306,MCB5248,2025-12-21,Signes de stress hydrique
2307,MCB5248,2025-09-17,Plante en bonne santé
2308,MCB5248,2025-12-02,Croissance rapide
2309,MCB5248,2025-07-25,Feuilles abîmées
2310,MCB8420,2025-07-28,Signes de stress hydrique
2311,MCB8420,2025-09-06,Insectes observés
2312,MCB8420,2025-07-18,Signes de stress hydrique
2313,MCB8420,2025-06-29,Plante en bonne santé
2314,MCA8665,2025-09-13,Insectes observés
2315,MCA8665,2025-06-19,Feuilles abîmées
2316,MCA8665,2025-08-11,Insectes observés
2317,MCA8665,2025-12-01,Plante en bonne santé
2318,MCA8665,2025-11-05,Feuilles abîmées
2319,MCC6190,2025-09-04,Insectes observés
2320,MCC6190,2025-12-10,Feuilles abîmées
2321,MCC6190,2025-11-12,Feuilles abîmées
2322,MCC4565,2025-07-12,Insectes observés
2323,MCA6794,2025-10-19,Croissance rapide
2324,MCA6794,2025-06-04,Feuilles abîmées
2325,MCA6794,2025-10-08,Plante en bonne santé
2326,MCA6794,2025-09-13,Feuilles abîmées
2327,MCA4574,2025-09-23,Insectes observés
2328,MCA4207,2025-07-23,Feuilles abîmées
2329,MCB5977,2025-08-18,Insectes observés
2330,MCB5977,2025-10-15,Plante en bonne santé
2331,MCB5977,2025-07-28,Insectes observés
2332,MCC7633,2025-10-04,Feuilles abîmées
2333,MCC7633,2025-06-01,Signes de stress hydrique
2334,MCC7633,2025-10-13,Plante en bonne santé
2335,MCC6467,2025-09-30,Feuilles abîmées
2336,MCC6467,2025-06-14,Feuilles abîmées
2337,MCC6467,2025-08-28,Feuilles abîmées
2338,MCC6467,2025-08-19,Plante en bonne santé
2339,MCA2068,2025-10-23,Signes de stress hydrique
2340,MCA2068,2025-06-14,Insectes observés
2341,MCA2068,2025-07-05,Insectes observés
2342,MCB1400,2025-06-29,Plante en bonne santé
2343,MCB1400,2025-09-09,Feuilles abîmées
2344,MCB1400,2025-10-01,Plante en bonne santé
2345,MCB1400,2025-06-25,Signes de stress hydrique
2346,MCB1400,2025-11-13,Croissance rapide
2347,MCB5066,2025-11-15,Feuilles abîmées
2348,MCB5066,2025-10-11,Croissance rapide
2349,MCB5066,2025-11-19,Insectes observés
2350,MCB5066,2025-08-30,Signes de stress hydrique
2351,MCA2626,2025-12-19,Insectes observés
2352,MCA2626,2025-10-07,Feuilles abîmées
2353,MCA2626,2025-09-30,Signes de stress hydrique
2354,MCA2626,2025-11-20,Signes de stress hydrique
2355,MCA2626,2025-06-10,Feuilles abîmées
2356,MCC3927,2025-06-19,Signes de stress hydrique
2357,MCC3927,2025-07-08,Signes de stress hydrique
2358,MCC3927,2025-09-21,Feuilles abîmées
2359,MCC3927,2025-08-03,Croissance rapide
2360,MCC3927,2025-11-06,Signes de stress hydrique
2361,MCB8752,2025-12-16,Signes de stress hydrique
2362,MCB8752,2025-10-17,Feuilles abîmées
2363,MCB8752,2025-10-11,Insectes observés
2364,MCB9537,2025-10-29,Feuilles abîmées
2365,MCB9537,2025-07-30,Plante en bonne santé
2366,MCB9537,2025-11-08,Signes de stress hydrique
2367,MCB1355,2025-08-18,Feuilles abîmées
2368,MCB7318,2025-06-22,Croissance rapide
2369,MCC5718,2025-07-26,Croissance rapide
2370,MCC5718,2025-07-03,Plante en bonne santé
2371,MCC1698,2025-12-19,Feuilles abîmées
2372,MCC1698,2025-12-24,Plante en bonne santé
2373,MCC1698,2025-08-02,Plante en bonne santé
2374,MCC1698,2025-11-18,Feuilles abîmées
2375,MCC1698,2025-11-08,Croissance rapide
2376,MCA0322,2025-08-20,Insectes observés
2377,MCA0322,2025-08-06,Insectes observés
2378,MCA0322,2025-07-15,Plante en bonne santé
2379,MCA9799,2025-09-25,Feuilles abîmées
2380,MCA9799,2025-08-01,Feuilles abîmées
2381,MCA9799,2025-06-14,Plante en bonne santé
2382,MCA9799,2025-06-11,Feuilles abîmées
2383,MCA9799,2025-07-02,Signes de stress hydrique
2384,MCA5110,2025-11-18,Signes de stress hydrique
2385,MCA5110,2025-07-05,Insectes observés
2386,MCC5402,2025-08-20,Signes de stress hydrique
2387,MCC5402,2025-06-30,Feuilles abîmées
2388,MCC5402,2025-07-17,Signes de stress hydrique
2389,MCA8526,2025-08-21,Signes de stress hydrique
2390,MCA8526,2025-12-02,Croissance rapide
2391,MCA8526,2025-10-19,Croissance rapide
2392,MCA8526,2025-08-16,Croissance rapide
2393,MCA5749,2025-12-04,Signes de stress hydrique
2394,MCA5749,2025-07-18,Feuilles abîmées
2395,MCA5749,2025-12-22,Signes de stress hydrique
2396,MCA9200,2025-12-08,Plante en bonne santé
2397,MCA9200,2025-09-09,Croissance rapide
2398,MCA9200,2025-10-18,Plante en bonne santé
2399,MCA9200,2025-06-04,Croissance rapide
2400,MCA9200,2025-06-30,Insectes observés
2401,MCB3713,2025-08-31,Signes de stress hydrique
2402,MCB3713,2025-11-04,Plante en bonne santé
2403,MCB3713,2025-07-18,Plante en bonne santé
2404,MCB3713,2025-11-22,Signes de stress hydrique
2405,MCB3713,2025-09-28,Insectes observés
2406,MCB0846,2025-07-04,Signes de stress hydrique
2407,MCB0846,2025-09-24,Feuilles abîmées
2408,MCC8247,2025-10-10,Croissance rapide
2409,MCC8247,2025-09-27,Signes de stress hydrique
2410,MCA1861,2025-10-13,Plante en bonne santé
2411,MCA1861,2025-07-01,Insectes observés
2412,MCA1861,2025-08-08,Plante en bonne santé
2413,MCA1861,2025-10-01,Croissance rapide
2414,MCC2838,2025-10-22,Plante en bonne santé
2415,MCA4678,2025-11-14,Feuilles abîmées
2416,MCA4678,2025-10-20,Plante en bonne santé
2417,MCA4678,2025-10-16,Plante en bonne santé
2418,MCA4678,2025-12-30,Insectes observés
2419,MCA4678,2025-06-29,Insectes observés
2420,MCC8034,2025-10-11,Croissance rapide
2421,MCC9129,2025-07-10,Signes de stress hydrique
2422,MCC9129,2025-12-09,Feuilles abîmées
2423,MCC9129,2025-09-02,Plante en bonne santé
2424,MCC9129,2025-07-20,Croissance rapide
2425,MCA1440,2025-08-23,Feuilles abîmées
2426,MCA7157,2025-09-25,Insectes observés
2427,MCB6275,2025-06-08,Signes de stress hydrique
2428,MCB6275,2025-06-16,Croissance rapide
2429,MCB6275,2025-09-17,Insectes observés
2430,MCB6275,2025-06-13,Plante en bonne santé
2431,MCB6275,2025-06-21,Plante en bonne santé
2432,MCA5354,2025-09-12,Insectes observés
2433,MCA5354,2025-06-04,Croissance rapide
2434,MCA5354,2025-10-16,Feuilles abîmées
2435,MCC1185,2025-09-15,Feuilles abîmées
2436,MCC1185,2025-11-24,Croissance rapide
2437,MCC1185,2025-12-30,Signes de stress hydrique
2438,MCC1185,2025-07-11,Plante en bonne santé
2439,MCB7363,2025-06-28,Insectes observés
2440,MCB7363,2025-09-15,Croissance rapide
2441,MCB7363,2025-11-01,Croissance rapide
2442,MCB0803,2025-11-13,Feuilles abîmées
2443,MCB0803,2025-09-21,Feuilles abîmées
2444,MCB0803,2025-11-23,Feuilles abîmées
2445,MCB0803,2025-06-22,Feuilles abîmées
2446,MCB0803,2025-11-22,Insectes observés
2447,MCB4971,2025-07-30,Signes de stress hydrique
2448,MCB4971,2025-10-15,Plante en bonne santé
2449,MCA7867,2025-10-15,Plante en bonne santé
2450,MCA7867,2025-06-02,Feuilles abîmées
2451,MCA7867,2025-11-06,Signes de stress hydrique
2452,MCA7867,2025-08-03,Feuilles abîmées
2453,MCA7867,2025-10-06,Feuilles abîmées
2454,MCA4865,2025-07-03,Feuilles abîmées
2455,MCA4865,2025-06-10,Croissance rapide
2456,MCA4865,2025-07-29,Feuilles abîmées
2457,MCA4865,2025-08-16,Insectes observés
2458,MCA4865,2025-12-28,Insectes observés
2459,MCC2887,2025-06-03,Signes de stress hydrique
2460,MCC2887,2025-06-17,Feuilles abîmées
2461,MCB6406,2025-07-31,Croissance rapide
2462,MCB6406,2025-10-15,Croissance rapide
2463,MCB6406,2025-11-04,Feuilles abîmées
2464,MCB6406,2025-09-01,Insectes observés
2465,MCB6406,2025-11-26,Plante en bonne santé
2466,MCB6245,2025-08-03,Croissance rapide
2467,MCB6245,2025-12-17,Croissance rapide
2468,MCC4564,2025-09-08,Signes de stress hydrique
2469,MCC4564,2025-08-26,Feuilles abîmées
2470,MCC4564,2025-07-12,Insectes observés
2471,MCC4564,2025-07-10,Plante en bonne santé
2472,MCC4564,2025-08-03,Croissance rapide
2473,MCB1802,2025-07-25,Plante en bonne santé
2474,MCC7901,2025-08-04,Plante en bonne santé
2475,MCC6201,2025-12-04,Croissance rapide
2476,MCC6201,2025-09-30,Plante en bonne santé
2477,MCC6201,2025-12-19,Croissance rapide
2478,MCC6201,2025-12-18,Insectes observés
2479,MCC0833,2025-08-15,Croissance rapide
2480,MCC0833,2025-12-19,Croissance rapide
2481,MCC0833,2025-09-30,Signes de stress hydrique
2482,MCC0833,2025-10-23,Plante en bonne santé
2483,MCC0833,2025-08-19,Croissance rapide
2484,MCA5839,2025-08-27,Insectes observés
2485,MCA5839,2025-06-06,Insectes observés
2486,MCA5839,2025-09-11,Croissance rapide
2487,MCA5839,2025-11-24,Signes de stress hydrique
2488,MCA5839,2025-06-22,Plante en bonne santé
2489,MCB8459,2025-12-12,Insectes observés
2490,MCB3520,2025-12-12,Signes de stress hydrique
2491,MCB3520,2025-10-24,Croissance rapide
2492,MCB3520,2025-11-30,Signes de stress hydrique
2493,MCA1142,2025-09-13,Insectes observés
2494,MCA1142,2025-11-11,Feuilles abîmées
2495,MCA1142,2025-11-23,Insectes observés
2496,MCB9981,2025-07-27,Insectes observés
2497,MCB9981,2025-10-29,Signes de stress hydrique
2498,MCB9981,2025-12-21,Insectes observés
2499,MCB9981,2025-08-28,Croissance rapide
2500,MCA4087,2025-07-05,Croissance rapide
2501,MCA4087,2025-08-02,Plante en bonne santé
2502,MCA4087,2025-07-10,Plante en bonne santé
2503,MCA4087,2025-09-13,Plante en bonne santé
2504,MCA6716,2025-11-01,Insectes observés
2505,MCA9239,2025-10-31,Feuilles abîmées
2506,MCC2964,2025-09-08,Feuilles abîmées
2507,MCC2964,2025-12-19,Plante en bonne santé
2508,MCC2964,2025-12-09,Signes de stress hydrique
2509,MCA9365,2025-11-01,Feuilles abîmées
2510,MCA9365,2025-07-15,Croissance rapide
2511,MCA9365,2025-10-30,Signes de stress hydrique
2512,MCA9365,2025-06-05,Insectes observés
2513,MCC8921,2025-12-22,Feuilles abîmées
2514,MCC8921,2025-09-16,Insectes observés
2515,MCC8921,2025-06-26,Signes de stress hydrique
2516,MCC3585,2025-09-04,Plante en bonne santé
2517,MCC3585,2025-07-24,Insectes observés
2518,MCC3585,2025-07-08,Feuilles abîmées
2519,MCA4210,2025-10-24,Croissance rapide
2520,MCA4210,2025-07-27,Signes de stress hydrique
2521,MCA4210,2025-10-20,Plante en bonne santé
2522,MCB7931,2025-08-13,Feuilles abîmées
2523,MCB7931,2025-10-11,Insectes observés
2524,MCB7931,2025-12-12,Signes de stress hydrique
2525,MCC8908,2025-07-04,Plante en bonne santé
2526,MCA9301,2025-11-16,Feuilles abîmées
2527,MCA9301,2025-10-26,Insectes observés
2528,MCA9301,2025-07-12,Feuilles abîmées
2529,MCB5432,2025-09-30,Feuilles abîmées
2530,MCB5432,2025-11-20,Plante en bonne santé
2531,MCB5432,2025-09-17,Croissance rapide
2532,MCB5432,2025-12-12,Insectes observés
2533,MCB5432,2025-06-09,Signes de stress hydrique
2534,MCB7660,2025-11-07,Plante en bonne santé
2535,MCC3527,2025-08-18,Feuilles abîmées
2536,MCC3527,2025-08-03,Signes de stress hydrique
2537,MCC3527,2025-12-05,Croissance rapide
2538,MCC3527,2025-08-29,Signes de stress hydrique
2539,MCC3527,2025-12-24,Plante en bonne santé
2540,MCA4263,2025-11-28,Plante en bonne santé
2541,MCA4263,2025-11-05,Signes de stress hydrique
2542,MCA4263,2025-09-22,Croissance rapide
2543,MCB9339,2025-12-19,Feuilles abîmées
2544,MCC9911,2025-11-24,Plante en bonne santé
2545,MCC9911,2025-10-17,Croissance rapide
2546,MCC9911,2025-11-17,Signes de stress hydrique
2547,MCC9911,2025-09-27,Feuilles abîmées
2548,MCC9911,2025-11-19,Insectes observés
2549,MCC0144,2025-08-20,Feuilles abîmées
2550,MCC2329,2025-08-21,Croissance rapide
2551,MCC2329,2025-06-30,Croissance rapide
2552,MCC2329,2025-11-18,Insectes observés
2553,MCC2329,2025-06-11,Feuilles abîmées
2554,MCC1035,2025-09-05,Plante en bonne santé
2555,MCC1035,2025-09-18,Feuilles abîmées
2556,MCC1035,2025-09-29,Signes de stress hydrique
2557,MCA3365,2025-10-16,Croissance rapide
2558,MCA3365,2025-08-26,Signes de stress hydrique
2559,MCA3365,2025-08-16,Signes de stress hydrique
2560,MCB7815,2025-08-02,Signes de stress hydrique
2561,MCB7815,2025-07-20,Signes de stress hydrique
2562,MCB7815,2025-09-24,Croissance rapide
2563,MCB7815,2025-07-25,Plante en bonne santé
2564,MCB7815,2025-09-19,Signes de stress hydrique
2565,MCC7536,2025-10-25,Insectes observés
2566,MCC7536,2025-09-05,Plante en bonne santé
2567,MCC7536,2025-06-23,Feuilles abîmées
2568,MCC9013,2025-09-03,Feuilles abîmées
2569,MCB6144,2025-10-12,Signes de stress hydrique
2570,MCB6144,2025-06-14,Signes de stress hydrique
2571,MCB6144,2025-06-09,Plante en bonne santé
2572,MCB6144,2025-09-27,Insectes observés
2573,MCB6144,2025-07-20,Feuilles abîmées
2574,MCC3879,2025-10-21,Croissance rapide
2575,MCC3879,2025-09-08,Feuilles abîmées
2576,MCC3879,2025-07-18,Insectes observés
2577,MCB5175,2025-12-02,Insectes observés
2578,MCB5175,2025-09-13,Plante en bonne santé
2579,MCB0416,2025-07-05,Feuilles abîmées
2580,MCA2821,2025-12-16,Plante en bonne santé
2581,MCA2821,2025-06-09,Insectes observés
2582,MCB1198,2025-06-09,Insectes observés
2583,MCB1198,2025-07-18,Signes de stress hydrique
2584,MCB1198,2025-08-12,Insectes observés
2585,MCB2391,2025-11-27,Signes de stress hydrique
2586,MCB2391,2025-11-28,Croissance rapide
2587,MCC8306,2025-11-25,Feuilles abîmées
2588,MCC8306,2025-07-23,Croissance rapide
2589,MCC8306,2025-09-18,Croissance rapide
2590,MCC8306,2025-07-04,Croissance rapide
2591,MCC8852,2025-11-02,Insectes observés
2592,MCB6447,2025-12-24,Croissance rapide
2593,MCB6507,2025-06-29,Plante en bonne santé
2594,MCB6507,2025-07-15,Insectes observés
2595,MCA0970,2025-07-26,Feuilles abîmées
2596,MCA0970,2025-06-18,Feuilles abîmées
2597,MCA0970,2025-07-29,Signes de stress hydrique
2598,MCA0970,2025-09-17,Croissance rapide
2599,MCA9938,2025-12-10,Feuilles abîmées
2600,MCA9938,2025-10-25,Feuilles abîmées
2601,MCA9938,2025-10-12,Insectes observés
2602,MCA9938,2025-12-18,Feuilles abîmées
2603,MCC9070,2025-06-25,Feuilles abîmées
2604,MCC9070,2025-06-17,Plante en bonne santé
2605,MCC9070,2025-09-26,Insectes observés
2606,MCC9070,2025-06-19,Feuilles abîmées
2607,MCC9070,2025-11-02,Feuilles abîmées
2608,MCB5854,2025-07-03,Feuilles abîmées
2609,MCB5854,2025-06-06,Signes de stress hydrique
2610,MCB5854,2025-10-30,Feuilles abîmées
2611,MCB5854,2025-09-18,Insectes observés
2612,MCB5854,2025-09-12,Feuilles abîmées
2613,MCA4152,2025-11-12,Insectes observés
2614,MCA4152,2025-10-16,Croissance rapide
2615,MCA4152,2025-07-16,Signes de stress hydrique
2616,MCC9799,2025-12-24,Signes de stress hydrique
2617,MCC9799,2025-09-10,Feuilles abîmées
2618,MCA4653,2025-12-04,Croissance rapide
2619,MCA4653,2025-11-12,Croissance rapide
2620,MCA4653,2025-11-22,Plante en bonne santé
2621,MCA4653,2025-11-28,Feuilles abîmées
2622,MCA8772,2025-09-17,Plante en bonne santé
2623,MCA8772,2025-08-05,Croissance rapide
2624,MCA8772,2025-12-08,Plante en bonne santé
2625,MCB8574,2025-12-26,Insectes observés
2626,MCA7714,2025-07-17,Insectes observés
2627,MCC9826,2025-09-09,Insectes observés
2628,MCA5075,2025-12-16,Plante en bonne santé
2629,MCA5075,2025-11-09,Plante en bonne santé
2630,MCA5075,2025-06-11,Croissance rapide
2631,MCA6096,2025-10-13,Signes de stress hydrique
2632,MCA6096,2025-08-29,Croissance rapide
2633,MCA6096,2025-07-22,Croissance rapide
2634,MCA6096,2025-07-01,Feuilles abîmées
2635,MCA5835,2025-10-07,Insectes observés
2636,MCA5835,2025-08-23,Plante en bonne santé
2637,MCA5835,2025-06-23,Feuilles abîmées
2638,MCA5835,2025-07-21,Insectes observés
2639,MCA2685,2025-07-06,Feuilles abîmées
2640,MCA2685,2025-12-08,Signes de stress hydrique
2641,MCC3230,2025-10-01,Signes de stress hydrique
2642,MCA6162,2025-07-19,Feuilles abîmées
2643,MCA6162,2025-09-30,Signes de stress hydrique
2644,MCA6162,2025-07-07,Croissance rapide
2645,MCA6162,2025-06-15,Croissance rapide
2646,MCB1222,2025-07-28,Signes de stress hydrique
2647,MCB1222,2025-09-21,Croissance rapide
2648,MCB1222,2025-06-01,Croissance rapide
2649,MCB1222,2025-10-09,Insectes observés
2650,MCB0689,2025-07-14,Plante en bonne santé
2651,MCB0689,2025-07-01,Croissance rapide
2652,MCB0689,2025-09-20,Signes de stress hydrique
2653,MCC6716,2025-06-07,Signes de stress hydrique
2654,MCC6716,2025-09-13,Signes de stress hydrique
2655,MCC6716,2025-06-25,Insectes observés
2656,MCB9726,2025-10-21,Croissance rapide
2657,MCB9726,2025-08-20,Insectes observés
2658,MCB9726,2025-12-06,Feuilles abîmées
2659,MCB9726,2025-06-01,Signes de stress hydrique
2660,MCB9726,2025-10-02,Plante en bonne santé
2661,MCB8979,2025-06-30,Croissance rapide
2662,MCB2568,2025-09-22,Insectes observés
2663,MCB2568,2025-11-12,Croissance rapide
2664,MCB2568,2025-12-01,Feuilles abîmées
2665,MCB2568,2025-09-03,Insectes observés
2666,MCA0078,2025-09-30,Signes de stress hydrique
2667,MCA0078,2025-09-11,Croissance rapide
2668,MCA0078,2025-12-18,Croissance rapide
2669,MCA0078,2025-09-26,Signes de stress hydrique
2670,MCA0078,2025-06-13,Croissance rapide
2671,MCA0237,2025-07-08,Insectes observés
2672,MCA0237,2025-07-15,Insectes observés
2673,MCA0237,2025-11-05,Feuilles abîmées
2674,MCA0237,2025-11-08,Plante en bonne santé
2675,MCA0237,2025-10-26,Plante en bonne santé
2676,MCC2694,2025-11-07,Insectes observés
2677,MCC2694,2025-10-30,Signes de stress hydrique
2678,MCC2694,2025-10-06,Insectes observés
2679,MCB2045,2025-10-04,Signes de stress hydrique
2680,MCB2045,2025-09-29,Feuilles abîmées
2681,MCB2045,2025-09-03,Croissance rapide
2682,MCB2045,2025-08-16,Feuilles abîmées
2683,MCA3997,2025-08-17,Insectes observés
2684,MCA3997,2025-08-10,Plante en bonne santé
2685,MCA3997,2025-11-26,Insectes observés
2686,MCA3997,2025-09-15,Insectes observés
2687,MCB9415,2025-11-21,Insectes observés
2688,MCB9415,2025-10-29,Insectes observés
2689,MCB9415,2025-06-15,Croissance rapide
2690,MCB9429,2025-10-29,Signes de stress hydrique
2691,MCB9429,2025-10-04,Feuilles abîmées
2692,MCA6186,2025-06-01,Signes de stress hydrique
2693,MCA6186,2025-09-02,Signes de stress hydrique
2694,MCB9197,2025-10-12,Feuilles abîmées
2695,MCB9197,2025-06-27,Signes de stress hydrique
2696,MCB9197,2025-06-02,Feuilles abîmées
2697,MCB9197,2025-06-04,Plante en bonne santé
2698,MCA6589,2025-12-14,Signes de stress hydrique
2699,MCA6589,2025-07-21,Croissance rapide
2700,MCC7952,2025-09-22,Croissance rapide
2701,MCC7952,2025-08-16,Croissance rapide
2702,MCC7952,2025-10-19,Croissance rapide
2703,MCC7952,2025-07-20,Feuilles abîmées
2704,MCA5626,2025-11-27,Insectes observés
2705,MCA5626,2025-10-26,Feuilles abîmées
2706,MCA5626,2025-12-26,Insectes observés
2707,MCA5626,2025-10-22,Croissance rapide
2708,MCA5626,2025-08-24,Plante en bonne santé
2709,MCA1489,2025-07-15,Croissance rapide
2710,MCA1489,2025-10-13,Feuilles abîmées
2711,MCA1489,2025-09-09,Plante en bonne santé
2712,MCA5867,2025-07-19,Plante en bonne santé
2713,MCA5867,2025-11-07,Insectes observés
2714,MCB7169,2025-06-15,Feuilles abîmées
2715,MCB7169,2025-09-20,Plante en bonne santé
2716,MCB7169,2025-06-09,Croissance rapide
2717,MCC6378,2025-10-01,Feuilles abîmées
2718,MCC6378,2025-07-20,Signes de stress hydrique
2719,MCA7633,2025-07-18,Insectes observés
2720,MCA7633,2025-12-16,Plante en bonne santé
2721,MCB2407,2025-08-12,Signes de stress hydrique
2722,MCB2407,2025-09-14,Signes de stress hydrique
2723,MCA3087,2025-09-06,Plante en bonne santé
2724,MCA3087,2025-09-02,Signes de stress hydrique
2725,MCA3087,2025-06-07,Plante en bonne santé
2726,MCA0607,2025-10-05,Plante en bonne santé
2727,MCA8864,2025-06-14,Plante en bonne santé
2728,MCA8864,2025-07-21,Plante en bonne santé
2729,MCA8864,2025-11-09,Insectes observés
2730,MCA8864,2025-11-24,Croissance rapide
2731,MCB5547,2025-06-02,Croissance rapide
2732,MCB5547,2025-09-26,Croissance rapide
2733,MCB5547,2025-11-17,Feuilles abîmées
2734,MCB5547,2025-10-18,Feuilles abîmées
2735,MCB0494,2025-11-09,Croissance rapide
2736,MCB0494,2025-10-30,Feuilles abîmées
2737,MCB0494,2025-09-20,Plante en bonne santé
2738,MCC0961,2025-10-03,Croissance rapide
2739,MCC0961,2025-09-14,Signes de stress hydrique
2740,MCC0961,2025-10-20,Insectes observés
2741,MCC0961,2025-11-26,Plante en bonne santé
2742,MCC0961,2025-06-17,Signes de stress hydrique
2743,MCC7099,2025-07-01,Croissance rapide
2744,MCA7919,2025-12-02,Signes de stress hydrique
2745,MCC6947,2025-12-12,Signes de stress hydrique
2746,MCC6947,2025-09-30,Feuilles abîmées
2747,MCC6947,2025-06-12,Signes de stress hydrique
2748,MCC6947,2025-12-24,Feuilles abîmées
2749,MCC6947,2025-08-24,Insectes observés
2750,MCB0331,2025-10-08,Croissance rapide
2751,MCB0331,2025-07-10,Insectes observés
2752,MCB0331,2025-10-21,Feuilles abîmées
2753,MCA1494,2025-11-19,Insectes observés
2754,MCC3781,2025-06-12,Feuilles abîmées
2755,MCB0823,2025-12-15,Signes de stress hydrique
2756,MCB0823,2025-11-04,Plante en bonne santé
2757,MCC0278,2025-10-01,Plante en bonne santé
2758,MCC0278,2025-08-03,Plante en bonne santé
2759,MCC0278,2025-12-29,Feuilles abîmées
2760,MCA5426,2025-07-04,Croissance rapide
2761,MCA5426,2025-07-27,Plante en bonne santé
2762,MCA5426,2025-11-03,Signes de stress hydrique
2763,MCA5426,2025-08-14,Signes de stress hydrique
2764,MCA0476,2025-12-01,Croissance rapide
2765,MCA0476,2025-06-10,Insectes observés
2766,MCA2240,2025-09-29,Plante en bonne santé
2767,MCA2240,2025-10-04,Insectes observés
2768,MCA2240,2025-06-03,Insectes observés
2769,MCA2240,2025-07-21,Signes de stress hydrique
2770,MCB5333,2025-07-21,Insectes observés
2771,MCC5852,2025-11-24,Insectes observés
2772,MCC5852,2025-07-20,Insectes observés
2773,MCC5852,2025-08-21,Feuilles abîmées
2774,MCC5852,2025-08-01,Plante en bonne santé
2775,MCC0071,2025-09-17,Plante en bonne santé
2776,MCC0071,2025-08-07,Croissance rapide
2777,MCC0071,2025-07-13,Croissance rapide
2778,MCC0071,2025-12-19,Plante en bonne santé
2779,MCC0071,2025-06-29,Signes de stress hydrique
2780,MCA4906,2025-09-18,Feuilles abîmées
2781,MCA4906,2025-12-01,Plante en bonne santé
2782,MCC1834,2025-06-29,Plante en bonne santé
2783,MCC1834,2025-09-06,Insectes observés
2784,MCC1834,2025-09-08,Plante en bonne santé
2785,MCC1834,2025-12-14,Signes de stress hydrique
2786,MCC1834,2025-10-05,Feuilles abîmées
2787,MCA3081,2025-10-25,Insectes observés
2788,MCA3081,2025-12-20,Plante en bonne santé
2789,MCA3081,2025-09-22,Insectes observés
2790,MCA3081,2025-07-24,Feuilles abîmées
2791,MCC7455,2025-10-23,Signes de stress hydrique
2792,MCC7455,2025-12-06,Insectes observés
2793,MCC7455,2025-11-02,Feuilles abîmées
2794,MCC7455,2025-08-27,Plante en bonne santé
2795,MCC6346,2025-12-25,Signes de stress hydrique
2796,MCC6346,2025-12-26,Insectes observés
2797,MCC6346,2025-08-09,Feuilles abîmées
2798,MCC4881,2025-06-23,Insectes observés
2799,MCC4881,2025-11-12,Signes de stress hydrique
2800,MCC8692,2025-09-28,Insectes observés
2801,MCC8692,2025-07-02,Plante en bonne santé
2802,MCA3086,2025-08-14,Signes de stress hydrique
2803,MCA3086,2025-07-14,Feuilles abîmées
2804,MCA3086,2025-09-29,Insectes observés
2805,MCA3086,2025-07-06,Feuilles abîmées
2806,MCA9435,2025-09-15,Signes de stress hydrique
2807,MCA9435,2025-10-03,Insectes observés
2808,MCA9435,2025-12-16,Feuilles abîmées
2809,MCB1375,2025-06-30,Plante en bonne santé
2810,MCB1375,2025-11-01,Feuilles abîmées
2811,MCB1375,2025-07-19,Croissance rapide
2812,MCB1375,2025-10-19,Insectes observés
