id_interne_plant,date,note
578,2025-07-18,Croissance rapide
578,2025-10-20,Signes de stress hydrique
578,2025-09-23,Plante en bonne santé
456,2025-11-16,Insectes observés
456,2025-10-27,Plante en bonne santé
738,2025-09-05,Signes de stress hydrique
738,2025-08-07,Insectes observés
738,2025-08-11,Insectes observés
738,2025-10-19,Insectes observés
738,2025-08-17,Feuilles abîmées
66,2025-11-30,Insectes observés
66,2025-07-03,Croissance rapide
66,2025-06-09,Insectes observés
337,2025-08-23,Croissance rapide
1014,2025-12-15,Signes de stress hydrique
1014,2025-08-11,Plante en bonne santé
1014,2025-08-29,Plante en bonne santé
1014,2025-06-14,Plante en bonne santé
1014,2025-09-29,Insectes observés
1051,2025-12-28,Plante en bonne santé
1051,2025-07-25,Plante en bonne santé
1051,2025-12-06,Feuilles abîmées
1051,2025-09-04,Plante en bonne santé
641,2025-07-09,Plante en bonne santé
612,2025-07-09,Croissance rapide
1067,2025-12-17,Insectes observés
1067,2025-07-23,Croissance rapide
1067,2025-12-01,Signes de stress hydrique
1067,2025-10-23,Plante en bonne santé
372,2025-08-15,Insectes observés
372,2025-09-17,Signes de stress hydrique
372,2025-11-30,Croissance rapide
372,2025-09-12,Croissance rapide
276,2025-06-15,Croissance rapide
276,2025-11-26,Plante en bonne santé
1164,2025-08-04,Insectes observés
1164,2025-11-27,Signes de stress hydrique
1164,2025-11-19,Insectes observés
1164,2025-06-10,Plante en bonne santé
1164,2025-08-09,Signes de stress hydrique
978,2025-07-21,Insectes observés
978,2025-08-12,Plante en bonne santé
978,2025-07-22,Plante en bonne santé
1002,2025-09-20,Insectes observés
528,2025-09-22,Insectes observés
451,2025-07-14,Plante en bonne santé
451,2025-10-25,Signes de stress hydrique
451,2025-09-13,Plante en bonne santé
716,2025-07-20,Croissance rapide
54,2025-08-06,Insectes observés
54,2025-07-07,Plante en bonne santé
54,2025-07-20,Signes de stress hydrique
54,2025-07-06,Signes de stress hydrique
428,2025-10-30,Signes de stress hydrique
428,2025-06-10,Signes de stress hydrique
428,2025-07-06,Signes de stress hydrique
428,2025-07-01,Croissance rapide
333,2025-08-19,Croissance rapide
333,2025-10-19,Plante en bonne santé
333,2025-10-28,Insectes observés
333,2025-12-16,Insectes observés
333,2025-10-03,Plante en bonne santé
806,2025-12-25,Plante en bonne santé
806,2025-07-21,Insectes observés
806,2025-11-16,Signes de stress hydrique
806,2025-07-02,Feuilles abîmées
806,2025-12-16,Plante en bonne santé
704,2025-09-09,Signes de stress hydrique
705,2025-12-24,Feuilles abîmées
1022,2025-11-10,Croissance rapide
1022,2025-11-27,Insectes observés
1022,2025-10-02,Signes de stress hydrique
1022,2025-08-17,Feuilles abîmées
1022,2025-12-29,Feuilles abîmées
503,2025-09-24,Croissance rapide
503,2025-09-20,Croissance rapide
503,2025-06-24,Insectes observés
503,2025-07-19,Feuilles abîmées
381,2025-06-17,Feuilles abîmées
381,2025-08-27,Insectes observés
381,2025-06-26,Insectes observés
894,2025-09-08,Croissance rapide
1110,2025-06-22,Plante en bonne santé
1110,2025-11-15,Plante en bonne santé
1110,2025-10-25,Insectes observés
747,2025-09-11,Croissance rapide
747,2025-08-09,Croissance rapide
374,2025-06-25,Plante en bonne santé
374,2025-10-30,Feuilles abîmées
374,2025-06-14,Plante en bonne santé
374,2025-06-30,Signes de stress hydrique
374,2025-10-17,Signes de stress hydrique
1190,2025-10-12,Signes de stress hydrique
1190,2025-08-28,Signes de stress hydrique
1190,2025-09-23,Insectes observés
1190,2025-06-15,Plante en bonne santé
332,2025-11-18,Signes de stress hydrique
332,2025-12-15,Insectes observés
856,2025-07-31,Signes de stress hydrique
856,2025-10-10,Croissance rapide
1138,2025-07-09,Croissance rapide
1138,2025-11-23,Plante en bonne santé
1138,2025-12-17,Croissance rapide
1138,2025-08-26,Insectes observés
98,2025-11-23,Croissance rapide
98,2025-08-15,Insectes observés
446,2025-10-09,Croissance rapide
446,2025-07-25,Signes de stress hydrique
1013,2025-10-22,Feuilles abîmées
281,2025-08-15,Signes de stress hydrique
281,2025-06-20,Feuilles abîmées
281,2025-09-03,Feuilles abîmées
281,2025-10-17,Signes de stress hydrique
100,2025-08-09,Croissance rapide
100,2025-11-09,Plante en bonne santé
1011,2025-10-25,Croissance rapide
1011,2025-11-12,Signes de stress hydrique
1011,2025-07-16,Feuilles abîmées
1011,2025-07-06,Croissance rapide
259,2025-06-27,Feuilles abîmées
259,2025-12-12,Plante en bonne santé
153,2025-12-27,Croissance rapide
153,2025-12-25,Feuilles abîmées
153,2025-09-02,Insectes observés
153,2025-08-16,Signes de stress hydrique
153,2025-07-16,Feuilles abîmées
105,2025-12-04,Croissance rapide
105,2025-07-17,Croissance rapide
105,2025-07-24,Signes de stress hydrique
105,2025-07-30,Signes de stress hydrique
174,2025-10-05,Feuilles abîmées
782,2025-12-30,Signes de stress hydrique
1154,2025-09-03,Insectes observés
1154,2025-11-22,Insectes observés
1154,2025-10-16,Signes de stress hydrique
1154,2025-12-29,Feuilles abîmées
1154,2025-10-23,Feuilles abîmées
1170,2025-08-06,Signes de stress hydrique
1170,2025-11-17,Insectes observés
1170,2025-09-08,Insectes observés
1035,2025-06-06,Croissance rapide
1035,2025-11-08,Feuilles abîmées
1035,2025-12-29,Plante en bonne santé
1035,2025-12-02,Signes de stress hydrique
1035,2025-12-04,Croissance rapide
1116,2025-07-23,Signes de stress hydrique
1116,2025-09-15,Signes de stress hydrique
1116,2025-08-16,Plante en bonne santé
1116,2025-11-29,Plante en bonne santé
576,2025-07-07,Croissance rapide
576,2025-06-04,Feuilles abîmées
990,2025-12-15,Feuilles abîmées
990,2025-12-14,Signes de stress hydrique
929,2025-06-12,Croissance rapide
929,2025-08-04,Feuilles abîmées
880,2025-09-01,Insectes observés
880,2025-11-15,Insectes observés
880,2025-07-02,Feuilles abîmées
880,2025-11-14,Insectes observés
880,2025-10-29,Insectes observés
32,2025-11-10,Insectes observés
32,2025-07-26,Signes de stress hydrique
32,2025-10-07,Croissance rapide
194,2025-09-17,Feuilles abîmées
194,2025-09-04,Croissance rapide
194,2025-11-26,Feuilles abîmées
194,2025-08-13,Insectes observés
194,2025-09-05,Croissance rapide
794,2025-11-04,Signes de stress hydrique
794,2025-08-27,Plante en bonne santé
794,2025-06-11,Insectes observés
555,2025-08-30,Insectes observés
555,2025-06-03,Croissance rapide
555,2025-08-02,Feuilles abîmées
283,2025-11-06,Feuilles abîmées
998,2025-08-24,Croissance rapide
998,2025-12-28,Signes de stress hydrique
998,2025-12-20,Signes de stress hydrique
998,2025-07-06,Plante en bonne santé
998,2025-08-17,Croissance rapide
467,2025-12-25,Feuilles abîmées
17,2025-11-16,Insectes observés
17,2025-08-23,Feuilles abîmées
17,2025-11-27,Feuilles abîmées
17,2025-06-07,Croissance rapide
17,2025-07-10,Feuilles abîmées
897,2025-06-06,Signes de stress hydrique
897,2025-07-30,Feuilles abîmées
897,2025-07-15,Insectes observés
1136,2025-07-24,Insectes observés
1136,2025-10-11,Plante en bonne santé
1136,2025-08-14,Croissance rapide
1136,2025-11-14,Feuilles abîmées
1136,2025-11-10,Signes de stress hydrique
681,2025-10-25,Signes de stress hydrique
681,2025-06-16,Feuilles abîmées
681,2025-09-11,Croissance rapide
681,2025-06-06,Plante en bonne santé
1058,2025-11-22,Insectes observés
1058,2025-06-21,Croissance rapide
1058,2025-12-07,Croissance rapide
1058,2025-08-06,Insectes observés
1091,2025-09-01,Plante en bonne santé
1091,2025-12-02,Signes de stress hydrique
1091,2025-07-17,Plante en bonne santé
1091,2025-11-18,Feuilles abîmées
879,2025-09-24,Signes de stress hydrique
879,2025-09-13,Insectes observés
879,2025-10-12,Insectes observés
879,2025-07-30,Feuilles abîmées
437,2025-07-27,Plante en bonne santé
437,2025-10-12,Plante en bonne santé
437,2025-09-19,Signes de stress hydrique
437,2025-06-23,Signes de stress hydrique
437,2025-10-17,Insectes observés
116,2025-09-03,Feuilles abîmées
116,2025-12-16,Insectes observés
116,2025-10-15,Feuilles abîmées
116,2025-10-28,Feuilles abîmées
596,2025-12-29,Feuilles abîmées
596,2025-08-13,Croissance rapide
596,2025-07-05,Signes de stress hydrique
596,2025-08-06,Insectes observés
322,2025-07-20,Croissance rapide
322,2025-06-15,Signes de stress hydrique
322,2025-07-07,Plante en bonne santé
322,2025-07-04,Plante en bonne santé
187,2025-10-19,Insectes observés
187,2025-12-26,Feuilles abîmées
187,2025-10-16,Insectes observés
187,2025-06-03,Insectes observés
187,2025-08-05,Feuilles abîmées
1025,2025-10-22,Insectes observés
1025,2025-12-24,Plante en bonne santé
783,2025-12-28,Feuilles abîmées
783,2025-07-28,Feuilles abîmées
783,2025-07-24,Croissance rapide
823,2025-09-25,Plante en bonne santé
117,2025-12-23,Feuilles abîmées
117,2025-10-04,Croissance rapide
117,2025-09-22,Signes de stress hydrique
117,2025-10-14,Croissance rapide
734,2025-07-27,Feuilles abîmées
734,2025-08-30,Feuilles abîmées
734,2025-09-04,Feuilles abîmées
734,2025-12-12,Insectes observés
1039,2025-12-23,Signes de stress hydrique
1039,2025-11-21,Feuilles abîmées
1039,2025-12-08,Croissance rapide
1039,2025-10-16,Feuilles abîmées
780,2025-12-13,Signes de stress hydrique
1103,2025-12-12,Plante en bonne santé
1103,2025-11-11,Plante en bonne santé
1103,2025-06-22,Signes de stress hydrique
1103,2025-07-15,Feuilles abîmées
1103,2025-09-09,Feuilles abîmées
481,2025-10-30,Plante en bonne santé
481,2025-07-12,Signes de stress hydrique
481,2025-06-08,Signes de stress hydrique
800,2025-12-20,Insectes observés
800,2025-11-03,Feuilles abîmées
800,2025-11-19,Croissance rapide
210,2025-08-24,Insectes observés
664,2025-07-12,Croissance rapide
664,2025-10-01,Croissance rapide
432,2025-07-01,Signes de stress hydrique
432,2025-11-04,Plante en bonne santé
432,2025-06-24,Signes de stress hydrique
432,2025-06-06,Insectes observés
432,2025-06-03,Plante en bonne santé
353,2025-07-07,Insectes observés
353,2025-10-30,Insectes observés
353,2025-11-21,Insectes observés
353,2025-11-15,Insectes observés
353,2025-10-23,Croissance rapide
597,2025-11-15,Signes de stress hydrique
597,2025-11-12,Feuilles abîmées
597,2025-11-26,Signes de stress hydrique
772,2025-12-06,Plante en bonne santé
772,2025-07-24,Insectes observés
772,2025-10-09,Insectes observés
772,2025-07-07,Feuilles abîmées
772,2025-12-27,Croissance rapide
1162,2025-08-31,Insectes observés
293,2025-12-19,Plante en bonne santé
293,2025-12-03,Insectes observés
921,2025-10-06,Insectes observés
867,2025-12-27,Plante en bonne santé
534,2025-06-30,Signes de stress hydrique
1128,2025-10-28,Feuilles abîmées
1128,2025-07-01,Croissance rapide
1128,2025-07-30,Plante en bonne santé
395,2025-11-25,Plante en bonne santé
395,2025-07-24,Feuilles abîmées
395,2025-07-15,Feuilles abîmées
395,2025-09-26,Feuilles abîmées
1109,2025-07-16,Insectes observés
1109,2025-06-05,Croissance rapide
864,2025-10-17,Feuilles abîmées
1148,2025-07-17,Croissance rapide
1148,2025-08-18,Insectes observés
1148,2025-11-06,Feuilles abîmées
1148,2025-10-22,Feuilles abîmées
1148,2025-10-25,Insectes observés
1090,2025-07-05,Plante en bonne santé
1090,2025-08-02,Signes de stress hydrique
1090,2025-11-30,Insectes observés
1048,2025-08-30,Plante en bonne santé
1048,2025-10-01,Feuilles abîmées
1048,2025-11-30,Croissance rapide
1048,2025-08-27,Signes de stress hydrique
975,2025-06-27,Croissance rapide
975,2025-08-13,Croissance rapide
524,2025-08-22,Signes de stress hydrique
524,2025-12-03,Croissance rapide
524,2025-06-14,Signes de stress hydrique
215,2025-12-22,Feuilles abîmées
215,2025-06-14,Insectes observés
662,2025-07-22,Signes de stress hydrique
662,2025-12-25,Croissance rapide
662,2025-12-14,Insectes observés
292,2025-09-14,Insectes observés
292,2025-06-22,Insectes observés
292,2025-10-25,Signes de stress hydrique
292,2025-07-16,Insectes observés
292,2025-11-02,Plante en bonne santé
309,2025-09-09,Signes de stress hydrique
309,2025-06-01,Insectes observés
309,2025-10-17,Feuilles abîmées
309,2025-09-03,Insectes observés
590,2025-11-25,Feuilles abîmées
57,2025-09-06,Insectes observés
57,2025-12-14,Croissance rapide
315,2025-06-29,Plante en bonne santé
315,2025-07-19,Signes de stress hydrique
315,2025-12-13,Signes de stress hydrique
315,2025-09-24,Feuilles abîmées
493,2025-06-27,Signes de stress hydrique
493,2025-09-12,Insectes observés
667,2025-09-15,Signes de stress hydrique
667,2025-07-31,Signes de stress hydrique
667,2025-11-15,Plante en bonne santé
667,2025-12-30,Feuilles abîmées
656,2025-11-23,Feuilles abîmées
656,2025-12-09,Feuilles abîmées
656,2025-06-26,Plante en bonne santé
778,2025-06-20,Signes de stress hydrique
778,2025-12-03,Insectes observés
778,2025-07-17,Insectes observés
778,2025-11-16,Insectes observés
24,2025-09-13,Feuilles abîmées
736,2025-07-01,Signes de stress hydrique
736,2025-12-19,Signes de stress hydrique
736,2025-12-30,Plante en bonne santé
736,2025-08-17,Signes de stress hydrique
882,2025-12-10,Plante en bonne santé
882,2025-08-10,Feuilles abîmées
882,2025-07-04,Plante en bonne santé
882,2025-09-18,Plante en bonne santé
987,2025-07-30,Insectes observés
710,2025-10-25,Croissance rapide
710,2025-07-26,Croissance rapide
710,2025-12-06,Signes de stress hydrique
710,2025-08-16,Insectes observés
845,2025-11-16,Signes de stress hydrique
845,2025-09-08,Signes de stress hydrique
845,2025-08-28,Plante en bonne santé
845,2025-11-19,Feuilles abîmées
331,2025-07-31,Plante en bonne santé
331,2025-08-05,Signes de stress hydrique
331,2025-12-21,Plante en bonne santé
331,2025-08-08,Signes de stress hydrique
1059,2025-09-14,Signes de stress hydrique
1059,2025-09-24,Plante en bonne santé
339,2025-10-30,Plante en bonne santé
339,2025-07-24,Plante en bonne santé
339,2025-10-12,Plante en bonne santé
339,2025-07-12,Croissance rapide
339,2025-11-23,Plante en bonne santé
753,2025-11-10,Croissance rapide
753,2025-10-21,Insectes observés
753,2025-09-18,Signes de stress hydrique
753,2025-10-03,Plante en bonne santé
753,2025-12-04,Signes de stress hydrique
575,2025-10-21,Insectes observés
575,2025-12-21,Feuilles abîmées
575,2025-06-21,Croissance rapide
575,2025-08-09,Insectes observés
575,2025-11-27,Plante en bonne santé
899,2025-07-15,Signes de stress hydrique
969,2025-09-14,Croissance rapide
969,2025-11-20,Plante en bonne santé
969,2025-12-09,Croissance rapide
969,2025-07-02,Signes de stress hydrique
969,2025-12-07,Insectes observés
580,2025-10-13,Plante en bonne santé
540,2025-07-30,Signes de stress hydrique
540,2025-07-14,Feuilles abîmées
540,2025-08-29,Feuilles abîmées
540,2025-10-21,Feuilles abîmées
958,2025-11-13,Feuilles abîmées
958,2025-11-23,Insectes observés
958,2025-08-18,Insectes observés
958,2025-10-07,Signes de stress hydrique
958,2025-09-29,Feuilles abîmées
919,2025-10-06,Plante en bonne santé
919,2025-08-16,Croissance rapide
919,2025-07-24,Croissance rapide
572,2025-09-27,Signes de stress hydrique
572,2025-12-23,Plante en bonne santé
572,2025-11-02,Insectes observés
572,2025-10-18,Signes de stress hydrique
229,2025-06-27,Signes de stress hydrique
229,2025-08-31,Croissance rapide
229,2025-07-16,Feuilles abîmées
229,2025-12-24,Feuilles abîmées
229,2025-09-23,Signes de stress hydrique
163,2025-11-26,Plante en bonne santé
163,2025-07-15,Croissance rapide
163,2025-07-18,Insectes observés
163,2025-07-21,Feuilles abîmées
1156,2025-11-28,Croissance rapide
995,2025-06-10,Plante en bonne santé
995,2025-06-30,Plante en bonne santé
995,2025-07-08,Croissance rapide
995,2025-08-12,Croissance rapide
995,2025-11-11,Plante en bonne santé
810,2025-08-24,Croissance rapide
810,2025-10-01,Signes de stress hydrique
810,2025-11-29,Croissance rapide
810,2025-12-23,Feuilles abîmées
810,2025-07-04,Signes de stress hydrique
1132,2025-12-03,Plante en bonne santé
1132,2025-09-06,Signes de stress hydrique
1132,2025-07-29,Feuilles abîmées
131,2025-10-07,Plante en bonne santé
131,2025-11-19,Croissance rapide
131,2025-07-27,Croissance rapide
131,2025-12-24,Plante en bonne santé
686,2025-08-03,Feuilles abîmées
846,2025-08-25,Signes de stress hydrique
846,2025-06-13,Signes de stress hydrique
1123,2025-10-04,Signes de stress hydrique
1123,2025-09-19,Insectes observés
453,2025-09-02,Insectes observés
453,2025-09-11,Feuilles abîmées
453,2025-08-23,Insectes observés
526,2025-11-02,Croissance rapide
526,2025-12-20,Croissance rapide
526,2025-08-16,Signes de stress hydrique
762,2025-06-26,Feuilles abîmées
938,2025-11-13,Signes de stress hydrique
938,2025-07-18,Signes de stress hydrique
938,2025-07-14,Insectes observés
938,2025-12-04,Signes de stress hydrique
1026,2025-12-30,Insectes observés
419,2025-08-13,Plante en bonne santé
419,2025-11-07,Croissance rapide
218,2025-09-08,Croissance rapide
218,2025-09-10,Insectes observés
218,2025-06-29,Insectes observés
218,2025-06-03,Plante en bonne santé
218,2025-12-03,Plante en bonne santé
907,2025-06-05,Feuilles abîmées
907,2025-07-18,Croissance rapide
1070,2025-07-10,Insectes observés
1070,2025-08-05,Feuilles abîmées
1070,2025-12-13,Feuilles abîmées
1070,2025-10-08,Insectes observés
1070,2025-08-16,Feuilles abîmées
1019,2025-07-17,Croissance rapide
1019,2025-12-18,Insectes observés
1019,2025-09-09,Feuilles abîmées
240,2025-12-12,Signes de stress hydrique
240,2025-11-21,Signes de stress hydrique
240,2025-09-22,Feuilles abîmées
133,2025-07-21,Insectes observés
133,2025-07-10,Feuilles abîmées
133,2025-09-04,Insectes observés
133,2025-06-13,Signes de stress hydrique
133,2025-10-25,Insectes observés
1152,2025-10-30,Insectes observés
1152,2025-09-10,Croissance rapide
1152,2025-08-14,Croissance rapide
1152,2025-09-04,Feuilles abîmées
1152,2025-11-16,Signes de stress hydrique
472,2025-11-17,Insectes observés
472,2025-06-15,Croissance rapide
472,2025-07-25,Signes de stress hydrique
852,2025-11-09,Signes de stress hydrique
852,2025-09-09,Feuilles abîmées
852,2025-07-12,Croissance rapide
852,2025-12-10,Signes de stress hydrique
852,2025-09-22,Insectes observés
48,2025-12-26,Signes de stress hydrique
48,2025-08-30,Insectes observés
410,2025-07-02,Signes de stress hydrique
410,2025-09-25,Feuilles abîmées
410,2025-06-17,Plante en bonne santé
410,2025-06-24,Croissance rapide
410,2025-06-07,Croissance rapide
97,2025-12-21,Signes de stress hydrique
97,2025-09-25,Feuilles abîmées
507,2025-10-21,Insectes observés
507,2025-11-25,Plante en bonne santé
507,2025-11-15,Signes de stress hydrique
507,2025-06-17,Signes de stress hydrique
1050,2025-10-05,Plante en bonne santé
1012,2025-11-13,Feuilles abîmées
1012,2025-07-28,Signes de stress hydrique
1012,2025-08-06,Croissance rapide
1012,2025-06-16,Plante en bonne santé
35,2025-06-19,Croissance rapide
35,2025-08-31,Croissance rapide
35,2025-06-14,Croissance rapide
35,2025-08-26,Signes de stress hydrique
781,2025-08-22,Signes de stress hydrique
781,2025-09-15,Insectes observés
781,2025-11-02,Signes de stress hydrique
781,2025-06-11,Croissance rapide
193,2025-07-16,Croissance rapide
193,2025-08-21,Feuilles abîmées
193,2025-10-09,Feuilles abîmées
193,2025-09-12,Croissance rapide
270,2025-10-25,Feuilles abîmées
270,2025-09-18,Croissance rapide
655,2025-11-04,Signes de stress hydrique
655,2025-07-07,Insectes observés
655,2025-12-29,Plante en bonne santé
965,2025-09-16,Plante en bonne santé
361,2025-12-02,Plante en bonne santé
1009,2025-07-09,Croissance rapide
1009,2025-12-09,Plante en bonne santé
1009,2025-06-01,Feuilles abîmées
393,2025-07-28,Croissance rapide
393,2025-07-04,Croissance rapide
393,2025-06-08,Feuilles abîmées
393,2025-09-20,Plante en bonne santé
393,2025-07-08,Feuilles abîmées
837,2025-10-29,Signes de stress hydrique
837,2025-12-13,Signes de stress hydrique
837,2025-09-20,Insectes observés
837,2025-12-30,Feuilles abîmées
837,2025-07-29,Plante en bonne santé
167,2025-12-01,Signes de stress hydrique
167,2025-10-26,Feuilles abîmées
167,2025-12-19,Feuilles abîmées
167,2025-06-25,Croissance rapide
167,2025-12-12,Feuilles abîmées
77,2025-10-18,Signes de stress hydrique
77,2025-10-16,Plante en bonne santé
77,2025-10-06,Feuilles abîmées
77,2025-11-01,Feuilles abîmées
77,2025-12-03,Croissance rapide
791,2025-12-22,Signes de stress hydrique
791,2025-06-24,Signes de stress hydrique
791,2025-07-01,Croissance rapide
791,2025-07-16,Insectes observés
750,2025-09-25,Signes de stress hydrique
750,2025-09-07,Plante en bonne santé
184,2025-12-01,Insectes observés
184,2025-10-09,Plante en bonne santé
184,2025-11-18,Plante en bonne santé
184,2025-06-16,Feuilles abîmées
265,2025-06-27,Plante en bonne santé
