id_interne_plant,date,etat,note
414,2025-08-06,Bon,Observation automatique
414,2025-12-03,Correct,Observation automatique
414,2025-07-31,Excellent,Observation automatique
414,2025-12-11,Excellent,Observation automatique
414,2025-11-05,Mauvais,Observation automatique
866,2025-07-09,Mauvais,Observation automatique
866,2025-09-03,Bon,Observation automatique
875,2025-09-14,Mauvais,Observation automatique
875,2025-09-09,Correct,Observation automatique
875,2025-09-12,Bon,Observation automatique
875,2025-09-07,Très mauvais,Observation automatique
266,2025-12-13,Mauvais,Observation automatique
266,2025-08-01,Excellent,Observation automatique
266,2025-11-29,Mauvais,Observation automatique
266,2025-09-07,Excellent,Observation automatique
266,2025-11-23,Correct,Observation automatique
266,2025-12-24,Bon,Observation automatique
266,2025-11-17,Bon,Observation automatique
892,2025-12-19,Bon,Observation automatique
892,2025-11-13,Bon,Observation automatique
892,2025-06-24,Excellent,Observation automatique
892,2025-10-22,Très mauvais,Observation automatique
104,2025-08-09,Excellent,Observation automatique
104,2025-11-14,Bon,Observation automatique
104,2025-09-07,Très mauvais,Observation automatique
104,2025-10-16,Très mauvais,Observation automatique
104,2025-09-10,Excellent,Observation automatique
872,2025-11-21,Très mauvais,Observation automatique
872,2025-09-02,Excellent,Observation automatique
872,2025-11-07,Mauvais,Observation automatique
234,2025-06-16,Très mauvais,Observation automatique
234,2025-08-27,Mauvais,Observation automatique
234,2025-08-26,Correct,Observation automatique
82,2025-10-09,Bon,Observation automatique
82,2025-09-24,Mauvais,Observation automatique
82,2025-11-27,Bon,Observation automatique
420,2025-06-19,Correct,Observation automatique
420,2025-06-24,Très mauvais,Observation automatique
420,2025-12-20,Excellent,Observation automatique
420,2025-10-31,Mauvais,Observation automatique
420,2025-09-13,Mauvais,Observation automatique
1029,2025-08-24,Excellent,Observation automatique
251,2025-10-16,Très mauvais,Observation automatique
251,2025-10-15,Excellent,Observation automatique
251,2025-09-24,Bon,Observation automatique
251,2025-09-03,Très mauvais,Observation automatique
251,2025-11-21,Excellent,Observation automatique
251,2025-11-27,Correct,Observation automatique
251,2025-06-07,Correct,Observation automatique
789,2025-06-11,Bon,Observation automatique
789,2025-07-20,Mauvais,Observation automatique
789,2025-10-07,Correct,Observation automatique
789,2025-10-30,Mauvais,Observation automatique
789,2025-08-21,Correct,Observation automatique
789,2025-11-13,Correct,Observation automatique
789,2025-11-30,Mauvais,Observation automatique
471,2025-07-01,Correct,Observation automatique
471,2025-10-08,Excellent,Observation automatique
471,2025-08-15,Mauvais,Observation automatique
471,2025-07-03,Bon,Observation automatique
471,2025-11-24,Correct,Observation automatique
471,2025-12-02,Très mauvais,Observation automatique
471,2025-10-31,Correct,Observation automatique
952,2025-09-18,Correct,Observation automatique
952,2025-08-13,Correct,Observation automatique
952,2025-06-12,Très mauvais,Observation automatique
952,2025-10-20,Bon,Observation automatique
952,2025-08-22,Bon,Observation automatique
952,2025-06-27,Correct,Observation automatique
558,2025-08-07,Excellent,Observation automatique
558,2025-09-21,Très mauvais,Observation automatique
558,2025-07-19,Mauvais,Observation automatique
558,2025-06-17,Correct,Observation automatique
558,2025-08-27,Correct,Observation automatique
847,2025-10-17,Correct,Observation automatique
847,2025-09-05,Bon,Observation automatique
847,2025-11-17,Mauvais,Observation automatique
847,2025-12-20,Correct,Observation automatique
847,2025-12-30,Correct,Observation automatique
324,2025-06-26,Excellent,Observation automatique
324,2025-06-05,Mauvais,Observation automatique
324,2025-11-09,Bon,Observation automatique
324,2025-09-23,Excellent,Observation automatique
152,2025-12-10,Mauvais,Observation automatique
152,2025-10-30,Bon,Observation automatique
152,2025-07-24,Très mauvais,Observation automatique
152,2025-06-15,Mauvais,Observation automatique
152,2025-10-27,Très mauvais,Observation automatique
152,2025-07-23,Très mauvais,Observation automatique
318,2025-11-02,Très mauvais,Observation automatique
318,2025-07-15,Correct,Observation automatique
751,2025-12-20,Mauvais,Observation automatique
751,2025-11-08,Très mauvais,Observation automatique
751,2025-09-28,Très mauvais,Observation automatique
751,2025-07-21,Très mauvais,Observation automatique
751,2025-06-27,Très mauvais,Observation automatique
624,2025-07-25,Mauvais,Observation automatique
624,2025-09-04,Très mauvais,Observation automatique
624,2025-12-08,Mauvais,Observation automatique
624,2025-12-29,Correct,Observation automatique
581,2025-09-18,Très mauvais,Observation automatique
581,2025-11-18,Excellent,Observation automatique
581,2025-06-19,Bon,Observation automatique
581,2025-07-04,Très mauvais,Observation automatique
581,2025-07-02,Correct,Observation automatique
1006,2025-11-26,Bon,Observation automatique
1006,2025-07-31,Excellent,Observation automatique
1006,2025-07-15,Très mauvais,Observation automatique
1006,2025-07-05,Bon,Observation automatique
1006,2025-11-19,Correct,Observation automatique
1006,2025-08-25,Excellent,Observation automatique
531,2025-08-01,Mauvais,Observation automatique
851,2025-11-22,Excellent,Observation automatique
851,2025-10-19,Bon,Observation automatique
851,2025-07-31,Excellent,Observation automatique
851,2025-11-28,Très mauvais,Observation automatique
80,2025-08-14,Mauvais,Observation automatique
385,2025-08-11,Mauvais,Observation automatique
385,2025-10-12,Correct,Observation automatique
385,2025-09-19,Correct,Observation automatique
385,2025-09-01,Bon,Observation automatique
232,2025-11-19,Excellent,Observation automatique
232,2025-09-06,Très mauvais,Observation automatique
232,2025-08-15,Excellent,Observation automatique
232,2025-12-10,Excellent,Observation automatique
232,2025-08-01,Correct,Observation automatique
232,2025-06-05,Excellent,Observation automatique
232,2025-06-25,Bon,Observation automatique
1129,2025-12-14,Correct,Observation automatique
1129,2025-09-22,Mauvais,Observation automatique
1129,2025-12-03,Excellent,Observation automatique
1129,2025-06-24,Correct,Observation automatique
1129,2025-09-17,Mauvais,Observation automatique
1065,2025-10-18,Bon,Observation automatique
1065,2025-10-09,Bon,Observation automatique
1065,2025-12-11,Bon,Observation automatique
1065,2025-09-11,Très mauvais,Observation automatique
1065,2025-07-09,Mauvais,Observation automatique
1065,2025-10-01,Bon,Observation automatique
1060,2025-07-29,Excellent,Observation automatique
1060,2025-06-29,Correct,Observation automatique
1060,2025-12-15,Excellent,Observation automatique
1060,2025-07-15,Excellent,Observation automatique
1060,2025-09-01,Mauvais,Observation automatique
1060,2025-10-11,Très mauvais,Observation automatique
1060,2025-08-01,Bon,Observation automatique
1024,2025-09-01,Mauvais,Observation automatique
1024,2025-11-13,Correct,Observation automatique
1024,2025-10-14,Mauvais,Observation automatique
1024,2025-09-12,Bon,Observation automatique
1024,2025-11-15,Bon,Observation automatique
1024,2025-06-30,Correct,Observation automatique
1024,2025-12-09,Correct,Observation automatique
162,2025-06-06,Très mauvais,Observation automatique
162,2025-12-14,Très mauvais,Observation automatique
162,2025-07-08,Très mauvais,Observation automatique
162,2025-11-04,Excellent,Observation automatique
162,2025-10-28,Excellent,Observation automatique
207,2025-09-17,Très mauvais,Observation automatique
406,2025-07-26,Très mauvais,Observation automatique
406,2025-12-06,Excellent,Observation automatique
406,2025-09-29,Excellent,Observation automatique
406,2025-06-16,Bon,Observation automatique
406,2025-08-05,Très mauvais,Observation automatique
406,2025-10-06,Très mauvais,Observation automatique
483,2025-07-02,Correct,Observation automatique
483,2025-07-09,Correct,Observation automatique
483,2025-12-08,Bon,Observation automatique
483,2025-07-19,Correct,Observation automatique
483,2025-08-13,Très mauvais,Observation automatique
483,2025-11-28,Mauvais,Observation automatique
620,2025-11-11,Correct,Observation automatique
620,2025-12-06,Mauvais,Observation automatique
1072,2025-08-13,Mauvais,Observation automatique
1072,2025-08-03,Très mauvais,Observation automatique
1072,2025-06-24,Bon,Observation automatique
1072,2025-11-22,Bon,Observation automatique
585,2025-07-01,Excellent,Observation automatique
585,2025-11-16,Correct,Observation automatique
585,2025-06-23,Correct,Observation automatique
585,2025-08-09,Correct,Observation automatique
278,2025-11-10,Mauvais,Observation automatique
278,2025-10-22,Correct,Observation automatique
278,2025-10-03,Très mauvais,Observation automatique
278,2025-10-13,Excellent,Observation automatique
278,2025-08-08,Mauvais,Observation automatique
359,2025-07-17,Excellent,Observation automatique
359,2025-11-04,Correct,Observation automatique
359,2025-08-05,Bon,Observation automatique
359,2025-09-11,Correct,Observation automatique
359,2025-08-17,Très mauvais,Observation automatique
1034,2025-11-29,Excellent,Observation automatique
1034,2025-09-10,Excellent,Observation automatique
1034,2025-12-24,Correct,Observation automatique
1034,2025-09-13,Excellent,Observation automatique
382,2025-08-19,Excellent,Observation automatique
382,2025-09-29,Correct,Observation automatique
382,2025-08-05,Très mauvais,Observation automatique
382,2025-12-18,Très mauvais,Observation automatique
382,2025-12-23,Très mauvais,Observation automatique
494,2025-07-07,Bon,Observation automatique
1111,2025-11-02,Mauvais,Observation automatique
971,2025-11-10,Mauvais,Observation automatique
971,2025-10-08,Très mauvais,Observation automatique
997,2025-08-23,Bon,Observation automatique
997,2025-11-17,Mauvais,Observation automatique
997,2025-06-03,Mauvais,Observation automatique
997,2025-07-02,Bon,Observation automatique
997,2025-10-21,Excellent,Observation automatique
997,2025-09-10,Correct,Observation automatique
997,2025-11-15,Mauvais,Observation automatique
957,2025-08-21,Excellent,Observation automatique
957,2025-12-28,Bon,Observation automatique
957,2025-11-01,Correct,Observation automatique
957,2025-10-31,Très mauvais,Observation automatique
957,2025-11-02,Correct,Observation automatique
957,2025-11-25,Très mauvais,Observation automatique
957,2025-09-01,Excellent,Observation automatique
1097,2025-08-14,Mauvais,Observation automatique
1097,2025-07-02,Correct,Observation automatique
1097,2025-06-17,Mauvais,Observation automatique
546,2025-07-09,Bon,Observation automatique
546,2025-09-05,Excellent,Observation automatique
966,2025-10-30,Mauvais,Observation automatique
966,2025-09-30,Correct,Observation automatique
966,2025-06-23,Excellent,Observation automatique
966,2025-11-03,Excellent,Observation automatique
966,2025-10-07,Excellent,Observation automatique
966,2025-11-24,Correct,Observation automatique
966,2025-11-30,Bon,Observation automatique
343,2025-08-13,Excellent,Observation automatique
343,2025-06-27,Correct,Observation automatique
343,2025-12-19,Très mauvais,Observation automatique
343,2025-11-02,Bon,Observation automatique
343,2025-11-28,Excellent,Observation automatique
343,2025-07-03,Très mauvais,Observation automatique
502,2025-09-27,Excellent,Observation automatique
502,2025-07-11,Très mauvais,Observation automatique
502,2025-12-05,Bon,Observation automatique
502,2025-09-01,Mauvais,Observation automatique
502,2025-06-09,Très mauvais,Observation automatique
502,2025-08-16,Mauvais,Observation automatique
502,2025-10-30,Excellent,Observation automatique
650,2025-06-14,Mauvais,Observation automatique
691,2025-10-07,Bon,Observation automatique
691,2025-07-17,Mauvais,Observation automatique
691,2025-08-12,Très mauvais,Observation automatique
188,2025-09-28,Très mauvais,Observation automatique
188,2025-07-05,Mauvais,Observation automatique
188,2025-10-01,Très mauvais,Observation automatique
376,2025-09-11,Excellent,Observation automatique
376,2025-08-24,Excellent,Observation automatique
376,2025-07-13,Mauvais,Observation automatique
376,2025-08-14,Correct,Observation automatique
376,2025-10-24,Très mauvais,Observation automatique
376,2025-08-08,Très mauvais,Observation automatique
376,2025-12-24,Bon,Observation automatique
1180,2025-06-06,Correct,Observation automatique
1180,2025-08-14,Correct,Observation automatique
1180,2025-10-12,Très mauvais,Observation automatique
1180,2025-12-08,Très mauvais,Observation automatique
1180,2025-06-27,Correct,Observation automatique
1004,2025-08-06,Mauvais,Observation automatique
1004,2025-08-02,Mauvais,Observation automatique
1004,2025-08-09,Mauvais,Observation automatique
1064,2025-08-04,Très mauvais,Observation automatique
1064,2025-06-05,Bon,Observation automatique
1064,2025-08-05,Très mauvais,Observation automatique
1064,2025-08-14,Mauvais,Observation automatique
1064,2025-10-01,Très mauvais,Observation automatique
1191,2025-07-05,Excellent,Observation automatique
1191,2025-10-29,Bon,Observation automatique
1191,2025-12-08,Correct,Observation automatique
1191,2025-09-01,Très mauvais,Observation automatique
869,2025-06-01,Excellent,Observation automatique
869,2025-11-20,Correct,Observation automatique
869,2025-09-30,Excellent,Observation automatique
869,2025-12-07,Correct,Observation automatique
869,2025-10-28,Très mauvais,Observation automatique
869,2025-10-01,Excellent,Observation automatique
145,2025-11-20,Bon,Observation automatique
145,2025-06-27,Bon,Observation automatique
145,2025-08-18,Très mauvais,Observation automatique
145,2025-10-02,Correct,Observation automatique
